Time[y],reactor_In[t],Reactor_Out[t],Inv[t],92234[t],92235[t],92236[t],92238[t],94238[t],94239[t],94240[t],94241[t],94242[t],95241[t],95242[t],95243[t],96242[t],96243[t],96244[t],96245[t],93237[t],
2.08333,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.16667,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.25,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.33333,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.41667,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.5,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.58333,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.66667,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.75,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.83333,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2.91667,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
3,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
3.08333,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
3.16667,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
3.25,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
3.33333,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
3.41667,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
3.5,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
3.58333,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
3.66667,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
3.75,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
3.83333,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
3.91667,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
4,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
4.08333,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
4.16667,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
4.25,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
4.33333,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
4.41667,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
4.5,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
4.58333,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
4.66667,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
4.75,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
4.83333,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
4.91667,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
5,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
5.08333,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
5.16667,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
5.25,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
5.33333,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
5.41667,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
5.5,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
5.58333,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
5.66667,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
5.75,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
5.83333,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
5.91667,328,164,164,0,0.810524,0.642124,139.73,0.03582,0.852777,0.389924,0.252165,0.131219,0.00633581,0,0.0301857,0.00334013,0.000159713,0.0123485,0.000805147,0.0819304,
6,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
6.08333,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
6.16667,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
6.25,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
6.33333,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
6.41667,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
6.5,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
6.58333,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
6.66667,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
6.75,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
6.83333,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
6.91667,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
7,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
7.08333,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
7.16667,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
7.25,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
7.33333,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
7.41667,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
7.5,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
7.58333,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
7.66667,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
7.75,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
7.83333,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
7.91667,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
8,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
8.08333,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
8.16667,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
8.25,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
8.33333,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
8.41667,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
8.5,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
8.58333,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
8.66667,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
8.75,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
8.83333,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
8.91667,492,328,328,0,1.62105,1.28425,279.46,0.07164,1.70555,0.779848,0.504331,0.262439,0.0126716,0,0.0603713,0.00668026,0.000319425,0.0246971,0.00161029,0.163861,
9,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
9.08333,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
9.16667,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
9.25,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
9.33333,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
9.41667,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
9.5,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
9.58333,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
9.66667,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
9.75,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
9.83333,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
9.91667,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
10,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
10.0833,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
10.1667,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
10.25,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
10.3333,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
10.4167,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
10.5,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
10.5833,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
10.6667,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
10.75,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
10.8333,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
10.9167,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
11,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
11.0833,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
11.1667,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
11.25,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
11.3333,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
11.4167,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
11.5,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
11.5833,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
11.6667,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
11.75,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
11.8333,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
11.9167,656,492,492,0,2.43157,1.92637,419.19,0.10746,2.55833,1.16977,0.756496,0.393658,0.0190074,0,0.090557,0.0100204,0.000479138,0.0370456,0.00241544,0.245791,
12,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
12.0833,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
12.1667,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
12.25,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
12.3333,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
12.4167,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
12.5,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
12.5833,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
12.6667,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
12.75,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
12.8333,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
12.9167,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
13,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
13.0833,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
13.1667,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
13.25,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
13.3333,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
13.4167,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
13.5,820,656,656,0,3.2421,2.5685,558.92,0.14328,3.41111,1.5597,1.00866,0.524877,0.0253433,0,0.120743,0.0133605,0.00063885,0.0493941,0.00322059,0.327722,
