Time[month],reactor_In[kg],Reactor_Out[kg],
333,1640,1476,
334,1640,1476,
335,1640,1476,
336,1640,1476,
337,1640,1476,
338,1640,1476,
339,1640,1476,
340,1640,1476,
341,1640,1476,
342,1640,1476,
343,1640,1476,
344,1640,1476,
345,1640,1476,
346,1640,1476,
347,1640,1476,
348,1640,1476,
349,1722,1558,
350,1722,1558,
351,1722,1558,
352,1722,1558,
353,1722,1558,
354,1722,1558,
355,1722,1558,
356,1722,1558,
357,1722,1558,
358,1722,1558,
359,1722,1558,
360,1722,1558,
361,1804,1640,
362,1804,1640,
363,1804,1640,
364,1804,1640,
365,1804,1640,
366,1804,1640,
367,1804,1640,
368,1804,1640,
369,1804,1640,
370,1804,1640,
371,1804,1640,
372,1804,1640,
373,1804,1640,
374,1804,1640,
375,1804,1640,
376,1804,1640,
377,1804,1640,
378,1804,1640,
379,1804,1640,
380,1804,1640,
381,1804,1640,
382,1804,1640,
383,1804,1640,
384,1804,1640,
385,1886,1722,
386,1886,1722,
387,1886,1722,
388,1886,1722,
389,1886,1722,
390,1886,1722,
391,1886,1722,
392,1886,1722,
393,1886,1722,
394,1886,1722,
395,1886,1722,
396,1886,1722,
397,1968,1804,
398,1968,1804,
399,1968,1804,
400,1968,1804,
401,1968,1804,
402,1968,1804,
403,1968,1804,
404,1968,1804,
405,1968,1804,
406,1968,1804,
407,1968,1804,
408,1968,1804,
409,1968,1804,
410,1968,1804,
411,1968,1804,
412,1968,1804,
413,1968,1804,
414,1968,1804,
415,1968,1804,
416,1968,1804,
417,1968,1804,
418,1968,1804,
419,1968,1804,
420,1968,1804,
421,2050,1886,
422,2050,1886,
423,2050,1886,
424,2050,1886,
425,2050,1886,
426,2050,1886,
427,2050,1886,
428,2050,1886,
429,2050,1886,
430,2050,1886,
431,2050,1886,
432,2050,1886,
433,2132,1968,
434,2132,1968,
435,2132,1968,
436,2132,1968,
437,2132,1968,
438,2132,1968,
439,2132,1968,
440,2132,1968,
441,2132,1968,
442,2132,1968,
443,2132,1968,
444,2132,1968,
445,2132,1968,
446,2132,1968,
447,2132,1968,
448,2132,1968,
449,2132,1968,
450,2132,1968,
451,2132,1968,
452,2132,1968,
453,2132,1968,
454,2132,1968,
455,2132,1968,
456,2132,1968,
457,2214,2050,
458,2214,2050,
459,2214,2050,
460,2214,2050,
461,2214,2050,
462,2214,2050,
463,2214,2050,
464,2214,2050,
465,2214,2050,
466,2214,2050,
467,2214,2050,
468,2214,2050,
469,2296,2132,
470,2296,2132,
471,2296,2132,
472,2296,2132,
473,2296,2132,
474,2296,2132,
475,2296,2132,
476,2296,2132,
477,2296,2132,
478,2296,2132,
479,2296,2132,
480,2296,2214,
481,2378,2214,
482,2378,2214,
483,2378,2214,
484,2378,2214,
485,2378,2214,
486,2378,2214,
487,2378,2214,
488,2378,2214,
489,2378,2214,
490,2378,2214,
491,2378,2214,
492,2378,2214,
493,2460,2296,
494,2460,2296,
495,2460,2296,
496,2460,2296,
497,2460,2296,
498,2460,2296,
499,2460,2296,
500,2460,2296,
501,2460,2296,
502,2460,2296,
503,2460,2296,
504,2460,2296,
505,2460,2296,
506,2460,2296,
507,2460,2296,
508,2460,2296,
509,2460,2296,
510,2460,2296,
511,2460,2296,
512,2460,2296,
513,2460,2296,
514,2460,2296,
515,2460,2296,
516,2460,2296,
517,2542,2378,
518,2542,2378,
519,2542,2378,
520,2542,2378,
521,2542,2378,
522,2542,2378,
523,2542,2378,
524,2542,2378,
525,2542,2378,
526,2542,2378,
527,2542,2378,
528,2542,2378,
529,2624,2460,
530,2624,2460,
531,2624,2460,
532,2624,2460,
533,2624,2460,
534,2624,2460,
535,2624,2460,
536,2624,2460,
537,2624,2460,
538,2624,2460,
539,2624,2460,
540,2624,2460,
541,2624,2460,
542,2624,2460,
543,2624,2460,
544,2624,2460,
545,2624,2460,
546,2624,2460,
547,2624,2460,
548,2624,2460,
549,2624,2460,
550,2624,2460,
551,2624,2460,
552,2624,2460,
553,2706,2542,
554,2706,2542,
555,2706,2542,
556,2706,2542,
557,2706,2542,
558,2706,2542,
559,2706,2542,
560,2706,2542,
561,2706,2542,
562,2706,2542,
563,2706,2542,
564,2706,2542,
565,2788,2624,
566,2788,2624,
567,2788,2624,
568,2788,2624,
569,2788,2624,
570,2788,2624,
571,2788,2624,
572,2788,2624,
573,2788,2624,
574,2788,2624,
575,2788,2624,
576,2788,2624,
577,2788,2624,
578,2788,2624,
579,2788,2624,
580,2788,2624,
581,2788,2624,
582,2788,2624,
583,2788,2624,
584,2788,2624,
585,2788,2624,
586,2788,2624,
587,2788,2624,
588,2788,2624,
589,2870,2706,
590,2870,2706,
591,2870,2706,
592,2870,2706,
593,2870,2706,
594,2870,2706,
595,2870,2706,
596,2870,2706,
597,2870,2706,
598,2870,2706,
599,2870,2706,
600,2870,2706,
601,2952,2788,
602,2952,2788,
603,2952,2788,
604,2952,2788,
605,2952,2788,
606,2952,2788,
607,2952,2788,
608,2952,2788,
609,2952,2788,
610,2952,2788,
611,2952,2788,
612,2952,2788,
613,2952,2788,
614,2952,2788,
615,2952,2788,
616,2952,2788,
617,2952,2788,
618,2952,2788,
619,2952,2788,
620,2952,2788,
621,2952,2788,
622,2952,2788,
623,2952,2788,
624,2952,2788,
625,3034,2870,
626,3034,2870,
627,3034,2870,
628,3034,2870,
629,3034,2870,
630,3034,2870,
631,3034,2870,
632,3034,2870,
633,3034,2870,
634,3034,2870,
635,3034,2870,
636,3034,2870,
637,3116,2952,
638,3116,2952,
639,3116,2952,
640,3116,2952,
641,3116,2952,
642,3116,2952,
643,3116,2952,
644,3116,2952,
645,3116,2952,
646,3116,2952,
647,3116,2952,
648,3116,2952,
649,3116,2952,
650,3116,2952,
651,3116,2952,
652,3116,2952,
653,3116,2952,
654,3116,2952,
655,3116,2952,
656,3116,2952,
657,3116,2952,
658,3116,2952,
659,3116,2952,
660,3116,2952,
661,3198,3034,
662,3198,3034,
663,3198,3034,
664,3198,3034,
665,3198,3034,
666,3198,3034,
667,3198,3034,
668,3198,3034,
669,3198,3034,
670,3198,3034,
671,3198,3034,
672,3198,3034,
673,3280,3116,
674,3280,3116,
675,3280,3116,
676,3280,3116,
677,3280,3116,
678,3280,3116,
679,3280,3116,
680,3280,3116,
681,3280,3116,
682,3280,3116,
683,3280,3116,
684,3280,3116,
685,3280,3116,
686,3280,3116,
687,3280,3116,
688,3280,3116,
689,3280,3116,
690,3280,3116,
691,3280,3116,
692,3280,3116,
693,3280,3116,
694,3280,3116,
695,3280,3116,
696,3280,3116,
697,3362,3198,
698,3362,3198,
699,3362,3198,
700,3362,3198,
701,3362,3198,
702,3362,3198,
703,3362,3198,
704,3362,3198,
705,3362,3198,
706,3362,3198,
707,3362,3198,
708,3362,3198,
709,3444,3280,
710,3444,3280,
711,3444,3280,
712,3444,3280,
713,3444,3280,
714,3444,3280,
715,3444,3280,
716,3444,3280,
717,3444,3280,
718,3444,3280,
719,3444,3280,
720,3444,3280,
721,3444,3280,
722,3444,3280,
723,3444,3280,
724,3444,3280,
725,3444,3280,
726,3444,3280,
727,3444,3280,
728,3444,3280,
729,3444,3280,
730,3444,3280,
731,3444,3280,
732,3444,3280,
733,3526,3362,
734,3526,3362,
735,3526,3362,
736,3526,3362,
737,3526,3362,
738,3526,3362,
739,3526,3362,
740,3526,3362,
741,3526,3362,
742,3526,3362,
743,3526,3362,
744,3526,3362,
745,3608,3444,
746,3608,3444,
747,3608,3444,
748,3608,3444,
749,3608,3444,
750,3608,3444,
751,3608,3444,
752,3608,3444,
753,3608,3444,
754,3608,3444,
755,3608,3444,
756,3608,3444,
757,3608,3444,
758,3608,3444,
759,3608,3444,
760,3608,3444,
761,3608,3444,
762,3608,3444,
763,3608,3444,
764,3608,3444,
765,3608,3444,
766,3608,3444,
767,3608,3444,
768,3608,3444,
769,3690,3526,
770,3690,3526,
771,3690,3526,
772,3690,3526,
773,3690,3526,
774,3690,3526,
775,3690,3526,
776,3690,3526,
777,3690,3526,
778,3690,3526,
779,3690,3526,
780,3690,3526,
781,3772,3608,
782,3772,3608,
783,3772,3608,
784,3772,3608,
785,3772,3608,
786,3772,3608,
787,3772,3608,
788,3772,3608,
789,3772,3608,
790,3772,3608,
791,3772,3608,
792,3772,3608,
793,3772,3608,
794,3772,3608,
795,3772,3608,
796,3772,3608,
797,3772,3608,
798,3772,3608,
799,3772,3608,
800,3772,3608,
801,3772,3608,
802,3772,3608,
803,3772,3608,
804,3772,3608,
805,3854,3690,
806,3854,3690,
807,3854,3690,
808,3854,3690,
809,3854,3690,
810,3854,3690,
811,3854,3690,
812,3854,3690,
813,3854,3690,
814,3854,3690,
815,3854,3690,
816,3854,3690,
817,3936,3772,
818,3936,3772,
819,3936,3772,
820,3936,3772,
821,3936,3772,
822,3936,3772,
823,3936,3772,
824,3936,3772,
825,3936,3772,
826,3936,3772,
827,3936,3772,
828,3936,3772,
829,3936,3772,
830,3936,3772,
831,3936,3772,
832,3936,3772,
833,3936,3772,
834,3936,3772,
835,3936,3772,
836,3936,3772,
837,3936,3772,
838,3936,3772,
839,3936,3772,
840,3936,3772,
841,4018,3854,
842,4018,3854,
843,4018,3854,
844,4018,3854,
845,4018,3854,
846,4018,3854,
847,4018,3854,
848,4018,3854,
849,4018,3854,
850,4018,3854,
851,4018,3854,
852,4018,3854,
853,4100,3936,
854,4100,3936,
855,4100,3936,
856,4100,3936,
857,4100,3936,
858,4100,3936,
859,4100,3936,
860,4100,3936,
861,4100,3936,
862,4100,3936,
863,4100,3936,
864,4100,3936,
865,4100,3936,
866,4100,3936,
867,4100,3936,
868,4100,3936,
869,4100,3936,
870,4100,3936,
871,4100,3936,
872,4100,3936,
873,4100,3936,
874,4100,3936,
875,4100,3936,
876,4100,3936,
877,4182,4018,
878,4182,4018,
879,4182,4018,
880,4182,4018,
881,4182,4018,
882,4182,4018,
883,4182,4018,
884,4182,4018,
885,4182,4018,
886,4182,4018,
887,4182,4018,
888,4182,4018,
889,4264,4100,
890,4264,4100,
891,4264,4100,
892,4264,4100,
893,4264,4100,
894,4264,4100,
895,4264,4100,
896,4264,4100,
897,4264,4100,
898,4264,4100,
899,4264,4100,
900,4264,4100,
901,4264,4100,
902,4264,4100,
903,4264,4100,
904,4264,4100,
905,4264,4100,
906,4264,4100,
907,4264,4100,
908,4264,4100,
909,4264,4100,
910,4264,4100,
911,4264,4100,
912,4264,4100,
913,4346,4182,
914,4346,4182,
915,4346,4182,
916,4346,4182,
917,4346,4182,
918,4346,4182,
919,4346,4182,
920,4346,4182,
921,4346,4182,
922,4346,4182,
923,4346,4182,
924,4346,4182,
925,4428,4264,
926,4428,4264,
927,4428,4264,
928,4428,4264,
929,4428,4264,
930,4428,4264,
931,4428,4264,
932,4428,4264,
933,4428,4264,
934,4428,4264,
935,4428,4264,
936,4428,4264,
937,4428,4264,
938,4428,4264,
939,4428,4264,
940,4428,4264,
941,4428,4264,
942,4428,4264,
943,4428,4264,
944,4428,4264,
945,4428,4264,
946,4428,4264,
947,4428,4264,
948,4428,4264,
949,4510,4346,
950,4510,4346,
951,4510,4346,
952,4510,4346,
953,4510,4346,
954,4510,4346,
955,4510,4346,
956,4510,4346,
957,4510,4346,
958,4510,4346,
959,4510,4346,
960,4510,4428,
961,4592,4428,
962,4592,4428,
963,4592,4428,
964,4592,4428,
965,4592,4428,
966,4592,4428,
967,4592,4428,
968,4592,4428,
969,4592,4428,
970,4592,4428,
971,4592,4428,
972,4592,4428,
973,4592,4428,
974,4592,4428,
975,4592,4428,
976,4592,4428,
977,4592,4428,
978,4592,4428,
979,4592,4428,
980,4592,4428,
981,4592,4428,
982,4592,4428,
983,4592,4428,
984,4592,4428,
985,4674,4510,
986,4674,4510,
987,4674,4510,
988,4674,4510,
989,4674,4510,
990,4674,4510,
991,4674,4510,
992,4674,4510,
993,4674,4510,
994,4674,4510,
995,4674,4510,
996,4674,4510,
997,4756,4592,
998,4756,4592,
999,4756,4592,
1000,4756,4592,
1001,4756,4592,
1002,4756,4592,
1003,4756,4592,
1004,4756,4592,
1005,4756,4592,
1006,4756,4592,
1007,4756,4592,
1008,4756,4592,
1009,4756,4592,
1010,4756,4592,
1011,4756,4592,
1012,4756,4592,
1013,4756,4592,
1014,4756,4592,
1015,4756,4592,
1016,4756,4592,
1017,4756,4592,
1018,4756,4592,
1019,4756,4592,
1020,4756,4592,
1021,4838,4674,
1022,4838,4674,
1023,4838,4674,
1024,4838,4674,
1025,4838,4674,
1026,4838,4674,
1027,4838,4674,
1028,4838,4674,
1029,4838,4674,
1030,4838,4674,
1031,4838,4674,
1032,4838,4674,
1033,4920,4756,
1034,4920,4756,
1035,4920,4756,
1036,4920,4756,
1037,4920,4756,
1038,4920,4756,
1039,4920,4756,
1040,4920,4756,
1041,4920,4756,
1042,4920,4756,
1043,4920,4756,
1044,4920,4756,
1045,4920,4756,
1046,4920,4756,
1047,4920,4756,
1048,4920,4756,
1049,4920,4756,
1050,4920,4756,
1051,4920,4756,
1052,4920,4756,
1053,4920,4756,
1054,4920,4756,
1055,4920,4756,
1056,4920,4756,
1057,5002,4838,
1058,5002,4838,
1059,5002,4838,
1060,5002,4838,
1061,5002,4838,
1062,5002,4838,
1063,5002,4838,
1064,5002,4838,
1065,5002,4838,
1066,5002,4838,
1067,5002,4838,
1068,5002,4838,
1069,5084,4920,
1070,5084,4920,
1071,5084,4920,
1072,5084,4920,
1073,5084,4920,
1074,5084,4920,
1075,5084,4920,
1076,5084,4920,
1077,5084,4920,
1078,5084,4920,
1079,5084,4920,
1080,5084,4920,
1081,5084,4920,
1082,5084,4920,
1083,5084,4920,
1084,5084,4920,
1085,5084,4920,
1086,5084,4920,
1087,5084,4920,
1088,5084,4920,
1089,5084,4920,
1090,5084,4920,
1091,5084,4920,
1092,5084,4920,
1093,5166,5002,
1094,5166,5002,
1095,5166,5002,
1096,5166,5002,
1097,5166,5002,
1098,5166,5002,
1099,5166,5002,
1100,5166,5002,
1101,5166,5002,
1102,5166,5002,
1103,5166,5002,
1104,5166,5002,
1105,5248,5084,
1106,5248,5084,
1107,5248,5084,
1108,5248,5084,
1109,5248,5084,
1110,5248,5084,
1111,5248,5084,
1112,5248,5084,
1113,5248,5084,
1114,5248,5084,
1115,5248,5084,
1116,5248,5084,
1117,5248,5084,
1118,5248,5084,
1119,5248,5084,
1120,5248,5084,
1121,5248,5084,
1122,5248,5084,
1123,5248,5084,
1124,5248,5084,
1125,5248,5084,
1126,5248,5084,
1127,5248,5084,
1128,5248,5084,
1129,5330,5166,
1130,5330,5166,
1131,5330,5166,
1132,5330,5166,
1133,5330,5166,
1134,5330,5166,
1135,5330,5166,
1136,5330,5166,
1137,5330,5166,
1138,5330,5166,
1139,5330,5166,
1140,5330,5166,
1141,5412,5248,
1142,5412,5248,
1143,5412,5248,
1144,5412,5248,
1145,5412,5248,
1146,5412,5248,
1147,5412,5248,
1148,5412,5248,
1149,5412,5248,
1150,5412,5248,
1151,5412,5248,
1152,5412,5248,
1153,5412,5248,
1154,5412,5248,
1155,5412,5248,
1156,5412,5248,
1157,5412,5248,
1158,5412,5248,
1159,5412,5248,
1160,5412,5248,
1161,5412,5248,
1162,5412,5248,
1163,5412,5248,
1164,5412,5248,
1165,5494,5330,
1166,5494,5330,
1167,5494,5330,
1168,5494,5330,
1169,5494,5330,
1170,5494,5330,
1171,5494,5330,
1172,5494,5330,
1173,5494,5330,
1174,5494,5330,
1175,5494,5330,
1176,5494,5330,
1177,5576,5412,
1178,5576,5412,
1179,5576,5412,
1180,5576,5412,
1181,5576,5412,
1182,5576,5412,
1183,5576,5412,
1184,5576,5412,
1185,5576,5412,
1186,5576,5412,
1187,5576,5412,
1188,5576,5412,
1189,5576,5412,
1190,5576,5412,
1191,5576,5412,
1192,5576,5412,
1193,5576,5412,
1194,5576,5412,
1195,5576,5412,
1196,5576,5412,
1197,5576,5412,
1198,5576,5412,
1199,5576,5412,
1200,5576,5494,


Spent Fuel Inventories,
Nucleus,Q[kg]
92234,0,
92235,26.7473,
92236,21.1901,
92238,4611.09,
94238,1.18206,
94239,28.1416,
94240,12.8675,
94241,8.32146,
94242,4.33024,
95241,0.209082,
95242,0,
95243,0.996127,
96242,0.110224,
96243,0.00527051,
96244,0.407501,
96245,0.0265698,
93237,2.7037,
