Time[month],reactor_In[kg],Reactor_Out[kg],
163,4504.5,4422.6,
164,4531.8,4449.9,
165,4559.1,4477.2,
166,4586.4,4504.5,
167,4613.7,4531.8,
168,4641,4559.1,
169,4668.3,4586.4,
170,4695.6,4613.7,
171,4722.9,4641,
172,4750.2,4668.3,
173,4777.5,4695.6,
174,4804.8,4722.9,
175,4832.1,4750.2,
176,4859.4,4777.5,
177,4886.7,4804.8,
178,4914,4832.1,
179,4941.3,4859.4,
180,4968.6,4886.7,
181,4995.9,4914,
182,5023.2,4941.3,
183,5050.5,4968.6,
184,5077.8,4995.9,
185,5105.1,5023.2,
186,5132.4,5050.5,
187,5159.7,5077.8,
188,5187,5105.1,
189,5214.3,5132.4,
190,5241.6,5159.7,
191,5268.9,5187,
192,5296.2,5214.3,
193,5323.5,5241.6,
194,5350.8,5268.9,
195,5378.1,5296.2,
196,5405.4,5323.5,
197,5432.7,5350.8,
198,5460,5378.1,
199,5487.3,5405.4,
200,5514.6,5432.7,
201,5541.9,5460,
202,5569.2,5487.3,
203,5596.5,5514.6,
204,5623.8,5541.9,
205,5651.1,5569.2,
206,5678.4,5596.5,
207,5705.7,5623.8,
208,5733,5651.1,
209,5760.3,5678.4,
210,5787.6,5705.7,
211,5814.9,5733,
212,5842.2,5760.3,
213,5869.5,5787.6,
214,5896.8,5814.9,
215,5924.1,5842.2,
216,5951.4,5869.5,
217,5978.7,5896.8,
218,6006,5924.1,
219,6033.3,5951.4,
220,6060.6,5978.7,
221,6087.9,6006,
222,6115.2,6033.3,
223,6142.5,6060.6,
224,6169.8,6087.9,
225,6197.1,6115.2,
226,6224.4,6142.5,
227,6251.7,6169.8,
228,6279,6197.1,
229,6306.3,6224.4,
230,6333.6,6251.7,
231,6360.9,6279,
232,6388.2,6306.3,
233,6415.5,6333.6,
234,6442.8,6360.9,
235,6470.1,6388.2,
236,6497.4,6415.5,
237,6524.7,6442.8,
238,6552,6470.1,
239,6579.3,6497.4,
240,6606.6,6524.7,
241,6633.9,6552,
242,6661.2,6579.3,
243,6688.5,6606.6,
244,6715.8,6633.9,
245,6743.1,6661.2,
246,6770.4,6688.5,
247,6797.7,6715.8,
248,6825,6743.1,
249,6852.3,6770.4,
250,6879.6,6797.7,
251,6906.9,6825,
252,6934.2,6852.3,
253,6961.5,6879.6,
254,6988.8,6906.9,
255,7016.1,6934.2,
256,7043.4,6961.5,
257,7070.7,6988.8,
258,7098,7016.1,
259,7125.3,7043.4,
260,7152.6,7070.7,
261,7179.9,7098,
262,7207.2,7125.3,
263,7234.5,7152.6,
264,7261.8,7179.9,
265,7289.1,7207.2,
266,7316.4,7234.5,
267,7343.7,7261.8,
268,7371,7289.1,
269,7398.3,7316.4,
270,7425.6,7343.7,
271,7452.9,7371,
272,7480.2,7398.3,
273,7507.5,7425.6,
274,7534.8,7452.9,
275,7562.1,7480.2,
276,7589.4,7507.5,
277,7616.7,7534.8,
278,7644,7562.1,
279,7671.3,7589.4,
280,7698.6,7616.7,
281,7725.9,7644,
282,7753.2,7671.3,
283,7780.5,7698.6,
284,7807.8,7725.9,
285,7835.1,7753.2,
286,7862.4,7780.5,
287,7889.7,7807.8,
288,7917,7835.1,
289,7944.3,7862.4,
290,7971.6,7889.7,
291,7998.9,7917,
292,8026.2,7944.3,
293,8053.5,7971.6,
294,8080.8,7998.9,
295,8108.1,8026.2,
296,8135.4,8053.5,
297,8162.7,8080.8,
298,8190,8108.1,
299,8217.3,8135.4,
300,8244.6,8162.7,
301,8271.9,8190,
302,8299.2,8217.3,
303,8326.5,8244.6,
304,8353.8,8271.9,
305,8381.1,8299.2,
306,8408.4,8326.5,
307,8435.7,8353.8,
308,8463,8381.1,
309,8490.3,8408.4,
310,8517.6,8435.7,
311,8544.9,8463,
312,8572.2,8490.3,
313,8599.5,8517.6,
314,8626.8,8544.9,
315,8654.1,8572.2,
316,8681.4,8599.5,
317,8708.7,8626.8,
318,8736,8654.1,
319,8763.3,8681.4,
320,8790.6,8708.7,
321,8817.9,8736,
322,8845.2,8763.3,
323,8872.5,8790.6,
324,8899.8,8817.9,
325,8927.1,8845.2,
326,8954.4,8872.5,
327,8981.7,8899.8,
328,9009,8927.1,
329,9036.3,8954.4,
330,9063.6,8981.7,
331,9090.9,9009,
332,9118.2,9036.3,
333,9145.5,9063.6,
334,9172.8,9090.9,
335,9200.1,9118.2,
336,9227.4,9145.5,
337,9254.7,9172.8,
338,9282,9200.1,
339,9309.3,9227.4,
340,9336.6,9254.7,
341,9363.9,9282,
342,9391.2,9309.3,
343,9418.5,9336.6,
344,9445.8,9363.9,
345,9473.1,9391.2,
346,9500.4,9418.5,
347,9527.7,9445.8,
348,9555,9473.1,
349,9582.3,9500.4,
350,9609.6,9527.7,
351,9636.9,9555,
352,9664.2,9582.3,
353,9691.5,9609.6,
354,9718.8,9636.9,
355,9746.1,9664.2,
356,9773.4,9691.5,
357,9800.7,9718.8,
358,9828,9746.1,
359,9855.3,9773.4,
360,9882.6,9800.7,
361,9909.9,9828,
362,9937.2,9855.3,
363,9964.5,9882.6,
364,9991.8,9909.9,
365,10019.1,9937.2,
366,10046.4,9964.5,
367,10073.7,9991.8,
368,10101,10019.1,
369,10128.3,10046.4,
370,10155.6,10073.7,
371,10182.9,10101,
372,10210.2,10128.3,
373,10237.5,10155.6,
374,10264.8,10182.9,
375,10292.1,10210.2,
376,10319.4,10237.5,
377,10346.7,10264.8,
378,10374,10292.1,
379,10401.3,10319.4,
380,10428.6,10346.7,
381,10455.9,10374,
382,10483.2,10401.3,
383,10510.5,10428.6,
384,10537.8,10455.9,
385,10565.1,10483.2,
386,10592.4,10510.5,
387,10619.7,10537.8,
388,10647,10565.1,
389,10674.3,10592.4,
390,10701.6,10619.7,
391,10728.9,10647,
392,10756.2,10674.3,
393,10783.5,10701.6,
394,10810.8,10728.9,
395,10838.1,10756.2,
396,10865.4,10783.5,
397,10892.7,10810.8,
398,10920,10838.1,
399,10947.3,10865.4,
400,10974.6,10892.7,
401,11001.9,10920,
402,11029.2,10947.3,
403,11056.5,10974.6,
404,11083.8,11001.9,
405,11111.1,11029.2,
406,11138.4,11056.5,
407,11165.7,11083.8,
408,11193,11111.1,
409,11220.3,11138.4,
410,11247.6,11165.7,
411,11274.9,11193,
412,11302.2,11220.3,
413,11329.5,11247.6,
414,11356.8,11274.9,
415,11384.1,11302.2,
416,11411.4,11329.5,
417,11438.7,11356.8,
418,11466,11384.1,
419,11493.3,11411.4,
420,11520.6,11438.7,
421,11547.9,11466,
422,11575.2,11493.3,
423,11602.5,11520.6,
424,11629.8,11547.9,
425,11657.1,11575.2,
426,11684.4,11602.5,
427,11711.7,11629.8,
428,11739,11657.1,
429,11766.3,11684.4,
430,11793.6,11711.7,
431,11820.9,11739,
432,11848.2,11766.3,
433,11875.5,11793.6,
434,11902.8,11820.9,
435,11930.1,11848.2,
436,11957.4,11875.5,
437,11984.7,11902.8,
438,12012,11930.1,
439,12039.3,11957.4,
440,12066.6,11984.7,
441,12093.9,12012,
442,12121.2,12039.3,
443,12148.5,12066.6,
444,12175.8,12093.9,
445,12203.1,12121.2,
446,12230.4,12148.5,
447,12257.7,12175.8,
448,12285,12203.1,
449,12312.3,12230.4,
450,12339.6,12257.7,
451,12366.9,12285,
452,12394.2,12312.3,
453,12421.5,12339.6,
454,12448.8,12366.9,
455,12476.1,12394.2,
456,12503.4,12421.5,
457,12530.7,12448.8,
458,12558,12476.1,
459,12585.3,12503.4,
460,12612.6,12530.7,
461,12639.9,12558,
462,12667.2,12585.3,
463,12694.5,12612.6,
464,12721.8,12639.9,
465,12749.1,12667.2,
466,12776.4,12694.5,
467,12803.7,12721.8,
468,12831,12749.1,
469,12858.3,12776.4,
470,12885.6,12803.7,
471,12912.9,12831,
472,12940.2,12858.3,
473,12967.5,12885.6,
474,12994.8,12912.9,
475,13022.1,12940.2,
476,13049.4,12967.5,
477,13076.7,12994.8,
478,13104,13022.1,
479,13131.3,13049.4,
480,13158.6,13076.7,
481,13185.9,13104,
482,13213.2,13131.3,
483,13240.5,13158.6,
484,13267.8,13185.9,
485,13295.1,13213.2,
486,13322.4,13240.5,
487,13349.7,13267.8,
488,13377,13295.1,
489,13404.3,13322.4,
490,13431.6,13349.7,
491,13458.9,13377,
492,13486.2,13404.3,
493,13513.5,13431.6,
494,13540.8,13458.9,
495,13568.1,13486.2,
496,13595.4,13513.5,
497,13622.7,13540.8,
498,13650,13568.1,
499,13677.3,13595.4,
500,13704.6,13622.7,
501,13731.9,13650,
502,13759.2,13677.3,
503,13786.5,13704.6,
504,13813.8,13731.9,
505,13841.1,13759.2,
506,13868.4,13786.5,
507,13895.7,13813.8,
508,13923,13841.1,
509,13950.3,13868.4,
510,13977.6,13895.7,
511,14004.9,13923,
512,14032.2,13950.3,
513,14059.5,13977.6,
514,14086.8,14004.9,
515,14114.1,14032.2,
516,14141.4,14059.5,
517,14168.7,14086.8,
518,14196,14114.1,
519,14223.3,14141.4,
520,14250.6,14168.7,
521,14277.9,14196,
522,14305.2,14223.3,
523,14332.5,14250.6,
524,14359.8,14277.9,
525,14387.1,14305.2,
526,14414.4,14332.5,
527,14441.7,14359.8,
528,14469,14387.1,
529,14496.3,14414.4,
530,14523.6,14441.7,
531,14550.9,14469,
532,14578.2,14496.3,
533,14605.5,14523.6,
534,14632.8,14550.9,
535,14660.1,14578.2,
536,14687.4,14605.5,
537,14714.7,14632.8,
538,14742,14660.1,
539,14769.3,14687.4,
540,14796.6,14714.7,
541,14823.9,14742,
542,14851.2,14769.3,
543,14878.5,14796.6,
544,14905.8,14823.9,
545,14933.1,14851.2,
546,14960.4,14878.5,
547,14987.7,14905.8,
548,15015,14933.1,
549,15042.3,14960.4,
550,15069.6,14987.7,
551,15096.9,15015,
552,15124.2,15042.3,
553,15151.5,15069.6,
554,15178.8,15096.9,
555,15206.1,15124.2,
556,15233.4,15151.5,
557,15260.7,15178.8,
558,15288,15206.1,
559,15315.3,15233.4,
560,15342.6,15260.7,
561,15369.9,15288,
562,15397.2,15315.3,
563,15424.5,15342.6,
564,15451.8,15369.9,
565,15479.1,15397.2,
566,15506.4,15424.5,
567,15533.7,15451.8,
568,15561,15479.1,
569,15588.3,15506.4,
570,15615.6,15533.7,
571,15642.9,15561,
572,15670.2,15588.3,
573,15697.5,15615.6,
574,15724.8,15642.9,
575,15752.1,15670.2,
576,15779.4,15697.5,
577,15806.7,15724.8,
578,15834,15752.1,
579,15861.3,15779.4,
580,15888.6,15806.7,
581,15915.9,15834,
582,15943.2,15861.3,
583,15970.5,15888.6,
584,15997.8,15915.9,
585,16025.1,15943.2,
586,16052.4,15970.5,
587,16079.7,15997.8,
588,16107,16025.1,
589,16134.3,16052.4,
590,16161.6,16079.7,
591,16188.9,16107,
592,16216.2,16134.3,
593,16243.5,16161.6,
594,16270.8,16188.9,
595,16298.1,16216.2,
596,16325.4,16243.5,
597,16352.7,16270.8,
598,16380,16298.1,
599,16407.3,16325.4,
600,16434.6,16352.7,
601,16461.9,16380,
602,16489.2,16407.3,
603,16516.5,16434.6,
604,16543.8,16461.9,
605,16571.1,16489.2,
606,16598.4,16516.5,
607,16625.7,16543.8,
608,16653,16571.1,
609,16680.3,16598.4,
610,16707.6,16625.7,
611,16734.9,16653,
612,16762.2,16680.3,
613,16789.5,16707.6,
614,16816.8,16734.9,
615,16844.1,16762.2,
616,16871.4,16789.5,
617,16898.7,16816.8,
618,16926,16844.1,
619,16953.3,16871.4,
620,16980.6,16898.7,
621,17007.9,16926,
622,17035.2,16953.3,
623,17062.5,16980.6,
624,17089.8,17007.9,
625,17117.1,17035.2,
626,17144.4,17062.5,
627,17171.7,17089.8,
628,17199,17117.1,
629,17226.3,17144.4,
630,17253.6,17171.7,
631,17280.9,17199,
632,17308.2,17226.3,
633,17335.5,17253.6,
634,17362.8,17280.9,
635,17390.1,17308.2,
636,17417.4,17335.5,
637,17444.7,17362.8,
638,17472,17390.1,
639,17499.3,17417.4,
640,17526.6,17444.7,
641,17553.9,17472,
642,17581.2,17499.3,
643,17608.5,17526.6,
644,17635.8,17553.9,
645,17663.1,17581.2,
646,17690.4,17608.5,
647,17717.7,17635.8,
648,17745,17663.1,
649,17772.3,17690.4,
650,17799.6,17717.7,
651,17826.9,17745,
652,17854.2,17772.3,
653,17881.5,17799.6,
654,17908.8,17826.9,
655,17936.1,17854.2,
656,17963.4,17881.5,
657,17990.7,17908.8,
658,18018,17936.1,
659,18045.3,17963.4,
660,18072.6,17990.7,
661,18099.9,18018,
662,18127.2,18045.3,
663,18154.5,18072.6,
664,18181.8,18099.9,
665,18209.1,18127.2,
666,18236.4,18154.5,
667,18263.7,18181.8,
668,18291,18209.1,
669,18318.3,18236.4,
670,18345.6,18263.7,
671,18372.9,18291,
672,18400.2,18318.3,
673,18427.5,18345.6,
674,18454.8,18372.9,
675,18482.1,18400.2,
676,18509.4,18427.5,
677,18536.7,18454.8,
678,18564,18482.1,
679,18591.3,18509.4,
680,18618.6,18536.7,
681,18645.9,18564,
682,18673.2,18591.3,
683,18700.5,18618.6,
684,18727.8,18645.9,
685,18755.1,18673.2,
686,18782.4,18700.5,
687,18809.7,18727.8,
688,18837,18755.1,
689,18864.3,18782.4,
690,18891.6,18809.7,
691,18918.9,18837,
692,18946.2,18864.3,
693,18973.5,18891.6,
694,19000.8,18918.9,
695,19028.1,18946.2,
696,19055.4,18973.5,
697,19082.7,19000.8,
698,19110,19028.1,
699,19137.3,19055.4,
700,19164.6,19082.7,
701,19191.9,19110,
702,19219.2,19137.3,
703,19246.5,19164.6,
704,19273.8,19191.9,
705,19301.1,19219.2,
706,19328.4,19246.5,
707,19355.7,19273.8,
708,19383,19301.1,
709,19410.3,19328.4,
710,19437.6,19355.7,
711,19464.9,19383,
712,19492.2,19410.3,
713,19519.5,19437.6,
714,19546.8,19464.9,
715,19574.1,19492.2,
716,19601.4,19519.5,
717,19628.7,19546.8,
718,19656,19574.1,
719,19683.3,19601.4,
720,19792.5,19628.7,
721,19847.1,19683.3,
722,19901.7,19737.9,
723,19956.3,19792.5,
724,20010.9,19847.1,
725,20065.5,19901.7,
726,20120.1,19956.3,
727,20174.7,20010.9,
728,20229.3,20065.5,
729,20283.9,20120.1,
730,20338.5,20174.7,
731,20393.1,20229.3,
732,20447.7,20283.9,
733,20502.3,20338.5,
734,20556.9,20393.1,
735,20611.5,20447.7,
736,20666.1,20502.3,
737,20720.7,20556.9,
738,20775.3,20611.5,
739,20829.9,20666.1,
740,20884.5,20720.7,
741,20939.1,20775.3,
742,20993.7,20829.9,
743,21048.3,20884.5,
744,21102.9,20939.1,
745,21157.5,20993.7,
746,21212.1,21048.3,
747,21266.7,21102.9,
748,21321.3,21157.5,
749,21375.9,21212.1,
750,21430.5,21266.7,
751,21485.1,21321.3,
752,21539.7,21375.9,
753,21594.3,21430.5,
754,21648.9,21485.1,
755,21703.5,21539.7,
756,21758.1,21594.3,
757,21812.7,21648.9,
758,21867.3,21703.5,
759,21921.9,21758.1,
760,21976.5,21812.7,
761,22031.1,21867.3,
762,22085.7,21921.9,
763,22140.3,21976.5,
764,22194.9,22031.1,
765,22249.5,22085.7,
766,22304.1,22140.3,
767,22358.7,22194.9,
768,22413.3,22249.5,
769,22467.9,22304.1,
770,22522.5,22358.7,
771,22577.1,22413.3,
772,22631.7,22467.9,
773,22686.3,22522.5,
774,22740.9,22577.1,
775,22795.5,22631.7,
776,22850.1,22686.3,
777,22904.7,22740.9,
778,22959.3,22795.5,
779,23013.9,22850.1,
780,23068.5,22904.7,
781,23123.1,22959.3,
782,23177.7,23013.9,
783,23232.3,23068.5,
784,23286.9,23123.1,
785,23341.5,23177.7,
786,23396.1,23232.3,
787,23450.7,23286.9,
788,23505.3,23341.5,
789,23559.9,23396.1,
790,23614.5,23450.7,
791,23669.1,23505.3,
792,23723.7,23559.9,
793,23778.3,23614.5,
794,23832.9,23669.1,
795,23887.5,23723.7,
796,23942.1,23778.3,
797,23996.7,23832.9,
798,24051.3,23887.5,
799,24105.9,23942.1,
800,24160.5,23996.7,
801,24215.1,24051.3,
802,24269.7,24105.9,
803,24324.3,24160.5,
804,24378.9,24215.1,
805,24433.5,24269.7,
806,24488.1,24324.3,
807,24542.7,24378.9,
808,24597.3,24433.5,
809,24651.9,24488.1,
810,24706.5,24542.7,
811,24761.1,24597.3,
812,24815.7,24651.9,
813,24870.3,24706.5,
814,24924.9,24761.1,
815,24979.5,24815.7,
816,25034.1,24870.3,
817,25088.7,24924.9,
818,25143.3,24979.5,
819,25197.9,25034.1,
820,25252.5,25088.7,
821,25307.1,25143.3,
822,25361.7,25197.9,
823,25416.3,25252.5,
824,25470.9,25307.1,
825,25525.5,25361.7,
826,25580.1,25416.3,
827,25634.7,25470.9,
828,25689.3,25525.5,
829,25743.9,25580.1,
830,25798.5,25634.7,
831,25853.1,25689.3,
832,25907.7,25743.9,
833,25962.3,25798.5,
834,26016.9,25853.1,
835,26071.5,25907.7,
836,26126.1,25962.3,
837,26180.7,26016.9,
838,26235.3,26071.5,
839,26289.9,26126.1,
840,26344.5,26180.7,
841,26399.1,26235.3,
842,26453.7,26289.9,
843,26508.3,26344.5,
844,26562.9,26399.1,
845,26617.5,26453.7,
846,26672.1,26508.3,
847,26726.7,26562.9,
848,26781.3,26617.5,
849,26835.9,26672.1,
850,26890.5,26726.7,
851,26945.1,26781.3,
852,26999.7,26835.9,
853,27054.3,26890.5,
854,27108.9,26945.1,
855,27163.5,26999.7,
856,27218.1,27054.3,
857,27272.7,27108.9,
858,27327.3,27163.5,
859,27381.9,27218.1,
860,27436.5,27272.7,
861,27491.1,27327.3,
862,27545.7,27381.9,
863,27600.3,27436.5,
864,27654.9,27491.1,
865,27709.5,27545.7,
866,27764.1,27600.3,
867,27818.7,27654.9,
868,27873.3,27709.5,
869,27927.9,27764.1,
870,27982.5,27818.7,
871,28037.1,27873.3,
872,28091.7,27927.9,
873,28146.3,27982.5,
874,28200.9,28037.1,
875,28255.5,28091.7,
876,28310.1,28146.3,
877,28364.7,28200.9,
878,28419.3,28255.5,
879,28473.9,28310.1,
880,28528.5,28364.7,
881,28583.1,28419.3,
882,28637.7,28473.9,
883,28692.3,28528.5,
884,28746.9,28583.1,
885,28801.5,28637.7,
886,28856.1,28692.3,
887,28910.7,28746.9,
888,28965.3,28801.5,
889,29019.9,28856.1,
890,29074.5,28910.7,
891,29129.1,28965.3,
892,29183.7,29019.9,
893,29238.3,29074.5,
894,29292.9,29129.1,
895,29347.5,29183.7,
896,29402.1,29238.3,
897,29456.7,29292.9,
898,29511.3,29347.5,
899,29565.9,29402.1,
900,29620.5,29456.7,
901,29675.1,29511.3,
902,29729.7,29565.9,
903,29784.3,29620.5,
904,29838.9,29675.1,
905,29893.5,29729.7,
906,29948.1,29784.3,
907,30002.7,29838.9,
908,30057.3,29893.5,
909,30111.9,29948.1,
910,30166.5,30002.7,
911,30221.1,30057.3,
912,30275.7,30111.9,
913,30330.3,30166.5,
914,30384.9,30221.1,
915,30439.5,30275.7,
916,30494.1,30330.3,
917,30548.7,30384.9,
918,30603.3,30439.5,
919,30657.9,30494.1,
920,30712.5,30548.7,
921,30767.1,30603.3,
922,30821.7,30657.9,
923,30876.3,30712.5,
924,30930.9,30767.1,
925,30985.5,30821.7,
926,31040.1,30876.3,
927,31094.7,30930.9,
928,31149.3,30985.5,
929,31203.9,31040.1,
930,31258.5,31094.7,
931,31313.1,31149.3,
932,31367.7,31203.9,
933,31422.3,31258.5,
934,31476.9,31313.1,
935,31531.5,31367.7,
936,31586.1,31422.3,
937,31640.7,31476.9,
938,31695.3,31531.5,
939,31749.9,31586.1,
940,31804.5,31640.7,
941,31859.1,31695.3,
942,31913.7,31749.9,
943,31968.3,31804.5,
944,32022.9,31859.1,
945,32077.5,31913.7,
946,32132.1,31968.3,
947,32186.7,32022.9,
948,32241.3,32077.5,
949,32295.9,32132.1,
950,32350.5,32186.7,
951,32405.1,32241.3,
952,32459.7,32295.9,
953,32514.3,32350.5,
954,32568.9,32405.1,
955,32623.5,32459.7,
956,32678.1,32514.3,
957,32732.7,32568.9,
958,32787.3,32623.5,
959,32841.9,32678.1,
960,32896.5,32732.7,
961,32951.1,32787.3,
962,33005.7,32841.9,
963,33060.3,32896.5,
964,33114.9,32951.1,
965,33169.5,33005.7,
966,33224.1,33060.3,
967,33278.7,33114.9,
968,33333.3,33169.5,
969,33387.9,33224.1,
970,33442.5,33278.7,
971,33497.1,33333.3,
972,33551.7,33387.9,
973,33606.3,33442.5,
974,33660.9,33497.1,
975,33715.5,33551.7,
976,33770.1,33606.3,
977,33824.7,33660.9,
978,33879.3,33715.5,
979,33933.9,33770.1,
980,33988.5,33824.7,
981,34043.1,33879.3,
982,34097.7,33933.9,
983,34152.3,33988.5,
984,34206.9,34043.1,
985,34261.5,34097.7,
986,34316.1,34152.3,
987,34370.7,34206.9,
988,34425.3,34261.5,
989,34479.9,34316.1,
990,34534.5,34370.7,
991,34589.1,34425.3,
992,34643.7,34479.9,
993,34698.3,34534.5,
994,34752.9,34589.1,
995,34807.5,34643.7,
996,34862.1,34698.3,
997,34916.7,34752.9,
998,34971.3,34807.5,
999,35025.9,34862.1,
1000,35080.5,34916.7,
1001,35135.1,34971.3,
1002,35189.7,35025.9,
1003,35244.3,35080.5,
1004,35298.9,35135.1,
1005,35353.5,35189.7,
1006,35408.1,35244.3,
1007,35462.7,35298.9,
1008,35517.3,35353.5,
1009,35571.9,35408.1,
1010,35626.5,35462.7,
1011,35681.1,35517.3,
1012,35735.7,35571.9,
1013,35790.3,35626.5,
1014,35844.9,35681.1,
1015,35899.5,35735.7,
1016,35954.1,35790.3,
1017,36008.7,35844.9,
1018,36063.3,35899.5,
1019,36117.9,35954.1,
1020,36172.5,36008.7,
1021,36227.1,36063.3,
1022,36281.7,36117.9,
1023,36336.3,36172.5,
1024,36390.9,36227.1,
1025,36445.5,36281.7,
1026,36500.1,36336.3,
1027,36554.7,36390.9,
1028,36609.3,36445.5,
1029,36663.9,36500.1,
1030,36718.5,36554.7,
1031,36773.1,36609.3,
1032,36827.7,36663.9,
1033,36882.3,36718.5,
1034,36936.9,36773.1,
1035,36991.5,36827.7,
1036,37046.1,36882.3,
1037,37100.7,36936.9,
1038,37155.3,36991.5,
1039,37209.9,37046.1,
1040,37264.5,37100.7,
1041,37319.1,37155.3,
1042,37373.7,37209.9,
1043,37428.3,37264.5,
1044,37482.9,37319.1,
1045,37537.5,37373.7,
1046,37592.1,37428.3,
1047,37646.7,37482.9,
1048,37701.3,37537.5,
1049,37755.9,37592.1,
1050,37810.5,37646.7,
1051,37865.1,37701.3,
1052,37919.7,37755.9,
1053,37974.3,37810.5,
1054,38028.9,37865.1,
1055,38083.5,37919.7,
1056,38138.1,37974.3,
1057,38192.7,38028.9,
1058,38247.3,38083.5,
1059,38301.9,38138.1,
1060,38356.5,38192.7,
1061,38411.1,38247.3,
1062,38465.7,38301.9,
1063,38520.3,38356.5,
1064,38574.9,38411.1,
1065,38629.5,38465.7,
1066,38684.1,38520.3,
1067,38738.7,38574.9,
1068,38793.3,38629.5,
1069,38847.9,38684.1,
1070,38902.5,38738.7,
1071,38957.1,38793.3,
1072,39011.7,38847.9,
1073,39066.3,38902.5,
1074,39120.9,38957.1,
1075,39175.5,39011.7,
1076,39230.1,39066.3,
1077,39284.7,39120.9,
1078,39339.3,39175.5,
1079,39393.9,39230.1,
1080,39448.5,39284.7,
1081,39503.1,39339.3,
1082,39557.7,39393.9,
1083,39612.3,39448.5,
1084,39666.9,39503.1,
1085,39721.5,39557.7,
1086,39776.1,39612.3,
1087,39830.7,39666.9,
1088,39885.3,39721.5,
1089,39939.9,39776.1,
1090,39994.5,39830.7,
1091,40049.1,39885.3,
1092,40103.7,39939.9,
