Time[y],reactor_In[t],Reactor_Out[t],Inv[t],92234[t],92235[t],92236[t],92238[t],94238[t],94239[t],94240[t],94241[t],94242[t],95241[t],95242[t],95243[t],96242[t],96243[t],96244[t],96245[t],93237[t],
2.16667,136.665,54.666,54.666,0.000130598,0.26111,0.206865,45.0098,0.0115594,0.274685,0.125591,0.0812389,0.04226,0.00203701,4.12948e-05,0.00972544,0.00106623,2.78015e-05,0.00398397,0.000254981,0.0263667,
2.25,136.665,54.666,54.666,0.000130598,0.26111,0.206865,45.0098,0.0115594,0.274685,0.125591,0.0812389,0.04226,0.00203701,4.12948e-05,0.00972544,0.00106623,2.78015e-05,0.00398397,0.000254981,0.0263667,
2.33333,136.665,54.666,54.666,0.000130598,0.26111,0.206865,45.0098,0.0115594,0.274685,0.125591,0.0812389,0.04226,0.00203701,4.12948e-05,0.00972544,0.00106623,2.78015e-05,0.00398397,0.000254981,0.0263667,
2.41667,136.665,54.666,54.666,0.000130598,0.26111,0.206865,45.0098,0.0115594,0.274685,0.125591,0.0812389,0.04226,0.00203701,4.12948e-05,0.00972544,0.00106623,2.78015e-05,0.00398397,0.000254981,0.0263667,
2.5,136.665,54.666,54.666,0.000130598,0.26111,0.206865,45.0098,0.0115594,0.274685,0.125591,0.0812389,0.04226,0.00203701,4.12948e-05,0.00972544,0.00106623,2.78015e-05,0.00398397,0.000254981,0.0263667,
2.58333,136.665,54.666,54.666,0.000130598,0.26111,0.206865,45.0098,0.0115594,0.274685,0.125591,0.0812389,0.04226,0.00203701,4.12948e-05,0.00972544,0.00106623,2.78015e-05,0.00398397,0.000254981,0.0263667,
2.66667,136.665,54.666,54.666,0.000130598,0.26111,0.206865,45.0098,0.0115594,0.274685,0.125591,0.0812389,0.04226,0.00203701,4.12948e-05,0.00972544,0.00106623,2.78015e-05,0.00398397,0.000254981,0.0263667,
2.75,136.665,54.666,54.666,0.000130598,0.26111,0.206865,45.0098,0.0115594,0.274685,0.125591,0.0812389,0.04226,0.00203701,4.12948e-05,0.00972544,0.00106623,2.78015e-05,0.00398397,0.000254981,0.0263667,
2.83333,136.665,54.666,54.666,0.000130598,0.26111,0.206865,45.0098,0.0115594,0.274685,0.125591,0.0812389,0.04226,0.00203701,4.12948e-05,0.00972544,0.00106623,2.78015e-05,0.00398397,0.000254981,0.0263667,
2.91667,136.665,54.666,54.666,0.000130598,0.26111,0.206865,45.0098,0.0115594,0.274685,0.125591,0.0812389,0.04226,0.00203701,4.12948e-05,0.00972544,0.00106623,2.78015e-05,0.00398397,0.000254981,0.0263667,
3,136.665,54.666,54.666,0.000130598,0.26111,0.206865,45.0098,0.0115594,0.274685,0.125591,0.0812389,0.04226,0.00203701,4.12948e-05,0.00972544,0.00106623,2.78015e-05,0.00398397,0.000254981,0.0263667,
3.08333,163.998,81.999,81.999,0.000195897,0.391665,0.310297,67.5147,0.017339,0.412028,0.188387,0.121858,0.06339,0.00305551,6.19421e-05,0.0145882,0.00159934,4.17022e-05,0.00597596,0.000382471,0.03955,
3.16667,163.998,81.999,81.999,0.000195897,0.391665,0.310297,67.5147,0.017339,0.412028,0.188387,0.121858,0.06339,0.00305551,6.19421e-05,0.0145882,0.00159934,4.17022e-05,0.00597596,0.000382471,0.03955,
3.25,163.998,81.999,81.999,0.000195897,0.391665,0.310297,67.5147,0.017339,0.412028,0.188387,0.121858,0.06339,0.00305551,6.19421e-05,0.0145882,0.00159934,4.17022e-05,0.00597596,0.000382471,0.03955,
3.33333,163.998,81.999,81.999,0.000195897,0.391665,0.310297,67.5147,0.017339,0.412028,0.188387,0.121858,0.06339,0.00305551,6.19421e-05,0.0145882,0.00159934,4.17022e-05,0.00597596,0.000382471,0.03955,
3.41667,163.998,81.999,81.999,0.000195897,0.391665,0.310297,67.5147,0.017339,0.412028,0.188387,0.121858,0.06339,0.00305551,6.19421e-05,0.0145882,0.00159934,4.17022e-05,0.00597596,0.000382471,0.03955,
3.5,163.998,81.999,81.999,0.000195897,0.391665,0.310297,67.5147,0.017339,0.412028,0.188387,0.121858,0.06339,0.00305551,6.19421e-05,0.0145882,0.00159934,4.17022e-05,0.00597596,0.000382471,0.03955,
3.58333,163.998,81.999,81.999,0.000195897,0.391665,0.310297,67.5147,0.017339,0.412028,0.188387,0.121858,0.06339,0.00305551,6.19421e-05,0.0145882,0.00159934,4.17022e-05,0.00597596,0.000382471,0.03955,
3.66667,163.998,81.999,81.999,0.000195897,0.391665,0.310297,67.5147,0.017339,0.412028,0.188387,0.121858,0.06339,0.00305551,6.19421e-05,0.0145882,0.00159934,4.17022e-05,0.00597596,0.000382471,0.03955,
3.75,163.998,81.999,81.999,0.000195897,0.391665,0.310297,67.5147,0.017339,0.412028,0.188387,0.121858,0.06339,0.00305551,6.19421e-05,0.0145882,0.00159934,4.17022e-05,0.00597596,0.000382471,0.03955,
3.83333,163.998,81.999,81.999,0.000195897,0.391665,0.310297,67.5147,0.017339,0.412028,0.188387,0.121858,0.06339,0.00305551,6.19421e-05,0.0145882,0.00159934,4.17022e-05,0.00597596,0.000382471,0.03955,
3.91667,163.998,81.999,81.999,0.000195897,0.391665,0.310297,67.5147,0.017339,0.412028,0.188387,0.121858,0.06339,0.00305551,6.19421e-05,0.0145882,0.00159934,4.17022e-05,0.00597596,0.000382471,0.03955,
4,163.998,81.999,81.999,0.000195897,0.391665,0.310297,67.5147,0.017339,0.412028,0.188387,0.121858,0.06339,0.00305551,6.19421e-05,0.0145882,0.00159934,4.17022e-05,0.00597596,0.000382471,0.03955,
4.08333,191.331,109.332,109.332,0.000261197,0.522219,0.413729,90.0196,0.0231187,0.54937,0.251182,0.162478,0.08452,0.00407401,8.25895e-05,0.0194509,0.00213246,5.56029e-05,0.00796794,0.000509961,0.0527334,
4.16667,191.331,109.332,109.332,0.000261197,0.522219,0.413729,90.0196,0.0231187,0.54937,0.251182,0.162478,0.08452,0.00407401,8.25895e-05,0.0194509,0.00213246,5.56029e-05,0.00796794,0.000509961,0.0527334,
4.25,191.331,109.332,109.332,0.000261197,0.522219,0.413729,90.0196,0.0231187,0.54937,0.251182,0.162478,0.08452,0.00407401,8.25895e-05,0.0194509,0.00213246,5.56029e-05,0.00796794,0.000509961,0.0527334,
4.33333,191.331,109.332,109.332,0.000261197,0.522219,0.413729,90.0196,0.0231187,0.54937,0.251182,0.162478,0.08452,0.00407401,8.25895e-05,0.0194509,0.00213246,5.56029e-05,0.00796794,0.000509961,0.0527334,
4.41667,191.331,109.332,109.332,0.000261197,0.522219,0.413729,90.0196,0.0231187,0.54937,0.251182,0.162478,0.08452,0.00407401,8.25895e-05,0.0194509,0.00213246,5.56029e-05,0.00796794,0.000509961,0.0527334,
4.5,191.331,109.332,109.332,0.000261197,0.522219,0.413729,90.0196,0.0231187,0.54937,0.251182,0.162478,0.08452,0.00407401,8.25895e-05,0.0194509,0.00213246,5.56029e-05,0.00796794,0.000509961,0.0527334,
4.58333,191.331,109.332,109.332,0.000261197,0.522219,0.413729,90.0196,0.0231187,0.54937,0.251182,0.162478,0.08452,0.00407401,8.25895e-05,0.0194509,0.00213246,5.56029e-05,0.00796794,0.000509961,0.0527334,
4.66667,191.331,109.332,109.332,0.000261197,0.522219,0.413729,90.0196,0.0231187,0.54937,0.251182,0.162478,0.08452,0.00407401,8.25895e-05,0.0194509,0.00213246,5.56029e-05,0.00796794,0.000509961,0.0527334,
4.75,191.331,109.332,109.332,0.000261197,0.522219,0.413729,90.0196,0.0231187,0.54937,0.251182,0.162478,0.08452,0.00407401,8.25895e-05,0.0194509,0.00213246,5.56029e-05,0.00796794,0.000509961,0.0527334,
4.83333,191.331,109.332,109.332,0.000261197,0.522219,0.413729,90.0196,0.0231187,0.54937,0.251182,0.162478,0.08452,0.00407401,8.25895e-05,0.0194509,0.00213246,5.56029e-05,0.00796794,0.000509961,0.0527334,
4.91667,191.331,109.332,109.332,0.000261197,0.522219,0.413729,90.0196,0.0231187,0.54937,0.251182,0.162478,0.08452,0.00407401,8.25895e-05,0.0194509,0.00213246,5.56029e-05,0.00796794,0.000509961,0.0527334,
5,191.331,109.332,109.332,0.000261197,0.522219,0.413729,90.0196,0.0231187,0.54937,0.251182,0.162478,0.08452,0.00407401,8.25895e-05,0.0194509,0.00213246,5.56029e-05,0.00796794,0.000509961,0.0527334,
5.08333,218.664,136.665,136.665,0.000326496,0.652774,0.517161,112.525,0.0288984,0.686713,0.313978,0.203097,0.10565,0.00509251,0.000103237,0.0243136,0.00266557,6.95037e-05,0.00995993,0.000637452,0.0659167,
5.16667,218.664,136.665,136.665,0.000326496,0.652774,0.517161,112.525,0.0288984,0.686713,0.313978,0.203097,0.10565,0.00509251,0.000103237,0.0243136,0.00266557,6.95037e-05,0.00995993,0.000637452,0.0659167,
5.25,218.664,136.665,136.665,0.000326496,0.652774,0.517161,112.525,0.0288984,0.686713,0.313978,0.203097,0.10565,0.00509251,0.000103237,0.0243136,0.00266557,6.95037e-05,0.00995993,0.000637452,0.0659167,
5.33333,218.664,136.665,136.665,0.000326496,0.652774,0.517161,112.525,0.0288984,0.686713,0.313978,0.203097,0.10565,0.00509251,0.000103237,0.0243136,0.00266557,6.95037e-05,0.00995993,0.000637452,0.0659167,
5.41667,218.664,136.665,136.665,0.000326496,0.652774,0.517161,112.525,0.0288984,0.686713,0.313978,0.203097,0.10565,0.00509251,0.000103237,0.0243136,0.00266557,6.95037e-05,0.00995993,0.000637452,0.0659167,
5.5,218.664,136.665,136.665,0.000326496,0.652774,0.517161,112.525,0.0288984,0.686713,0.313978,0.203097,0.10565,0.00509251,0.000103237,0.0243136,0.00266557,6.95037e-05,0.00995993,0.000637452,0.0659167,
5.58333,218.664,136.665,136.665,0.000326496,0.652774,0.517161,112.525,0.0288984,0.686713,0.313978,0.203097,0.10565,0.00509251,0.000103237,0.0243136,0.00266557,6.95037e-05,0.00995993,0.000637452,0.0659167,
5.66667,218.664,136.665,136.665,0.000326496,0.652774,0.517161,112.525,0.0288984,0.686713,0.313978,0.203097,0.10565,0.00509251,0.000103237,0.0243136,0.00266557,6.95037e-05,0.00995993,0.000637452,0.0659167,
5.75,218.664,136.665,136.665,0.000326496,0.652774,0.517161,112.525,0.0288984,0.686713,0.313978,0.203097,0.10565,0.00509251,0.000103237,0.0243136,0.00266557,6.95037e-05,0.00995993,0.000637452,0.0659167,
5.83333,218.664,136.665,136.665,0.000326496,0.652774,0.517161,112.525,0.0288984,0.686713,0.313978,0.203097,0.10565,0.00509251,0.000103237,0.0243136,0.00266557,6.95037e-05,0.00995993,0.000637452,0.0659167,
5.91667,218.664,136.665,136.665,0.000326496,0.652774,0.517161,112.525,0.0288984,0.686713,0.313978,0.203097,0.10565,0.00509251,0.000103237,0.0243136,0.00266557,6.95037e-05,0.00995993,0.000637452,0.0659167,
6,218.664,136.665,136.665,0.000326496,0.652774,0.517161,112.525,0.0288984,0.686713,0.313978,0.203097,0.10565,0.00509251,0.000103237,0.0243136,0.00266557,6.95037e-05,0.00995993,0.000637452,0.0659167,
6.08333,245.997,163.998,163.998,0.000391795,0.783329,0.620594,135.029,0.0346781,0.824056,0.376773,0.243717,0.12678,0.00611102,0.000123884,0.0291763,0.00319869,8.34044e-05,0.0119519,0.000764942,0.0791,
6.16667,245.997,163.998,163.998,0.000391795,0.783329,0.620594,135.029,0.0346781,0.824056,0.376773,0.243717,0.12678,0.00611102,0.000123884,0.0291763,0.00319869,8.34044e-05,0.0119519,0.000764942,0.0791,
6.25,245.997,163.998,163.998,0.000391795,0.783329,0.620594,135.029,0.0346781,0.824056,0.376773,0.243717,0.12678,0.00611102,0.000123884,0.0291763,0.00319869,8.34044e-05,0.0119519,0.000764942,0.0791,
6.33333,245.997,163.998,163.998,0.000391795,0.783329,0.620594,135.029,0.0346781,0.824056,0.376773,0.243717,0.12678,0.00611102,0.000123884,0.0291763,0.00319869,8.34044e-05,0.0119519,0.000764942,0.0791,
6.41667,245.997,163.998,163.998,0.000391795,0.783329,0.620594,135.029,0.0346781,0.824056,0.376773,0.243717,0.12678,0.00611102,0.000123884,0.0291763,0.00319869,8.34044e-05,0.0119519,0.000764942,0.0791,
6.5,245.997,163.998,163.998,0.000391795,0.783329,0.620594,135.029,0.0346781,0.824056,0.376773,0.243717,0.12678,0.00611102,0.000123884,0.0291763,0.00319869,8.34044e-05,0.0119519,0.000764942,0.0791,
6.58333,245.997,163.998,163.998,0.000391795,0.783329,0.620594,135.029,0.0346781,0.824056,0.376773,0.243717,0.12678,0.00611102,0.000123884,0.0291763,0.00319869,8.34044e-05,0.0119519,0.000764942,0.0791,
6.66667,245.997,163.998,163.998,0.000391795,0.783329,0.620594,135.029,0.0346781,0.824056,0.376773,0.243717,0.12678,0.00611102,0.000123884,0.0291763,0.00319869,8.34044e-05,0.0119519,0.000764942,0.0791,
6.75,245.997,163.998,163.998,0.000391795,0.783329,0.620594,135.029,0.0346781,0.824056,0.376773,0.243717,0.12678,0.00611102,0.000123884,0.0291763,0.00319869,8.34044e-05,0.0119519,0.000764942,0.0791,
6.83333,245.997,163.998,163.998,0.000391795,0.783329,0.620594,135.029,0.0346781,0.824056,0.376773,0.243717,0.12678,0.00611102,0.000123884,0.0291763,0.00319869,8.34044e-05,0.0119519,0.000764942,0.0791,
6.91667,245.997,163.998,163.998,0.000391795,0.783329,0.620594,135.029,0.0346781,0.824056,0.376773,0.243717,0.12678,0.00611102,0.000123884,0.0291763,0.00319869,8.34044e-05,0.0119519,0.000764942,0.0791,
7,245.997,163.998,163.998,0.000391795,0.783329,0.620594,135.029,0.0346781,0.824056,0.376773,0.243717,0.12678,0.00611102,0.000123884,0.0291763,0.00319869,8.34044e-05,0.0119519,0.000764942,0.0791,
7.08333,273.33,191.331,191.331,0.000457094,0.913884,0.724026,157.534,0.0404578,0.961398,0.439569,0.284336,0.14791,0.00712952,0.000144532,0.034039,0.0037318,9.73051e-05,0.0139439,0.000892432,0.0922834,
7.16667,273.33,191.331,191.331,0.000457094,0.913884,0.724026,157.534,0.0404578,0.961398,0.439569,0.284336,0.14791,0.00712952,0.000144532,0.034039,0.0037318,9.73051e-05,0.0139439,0.000892432,0.0922834,
7.25,273.33,191.331,191.331,0.000457094,0.913884,0.724026,157.534,0.0404578,0.961398,0.439569,0.284336,0.14791,0.00712952,0.000144532,0.034039,0.0037318,9.73051e-05,0.0139439,0.000892432,0.0922834,
7.33333,273.33,191.331,191.331,0.000457094,0.913884,0.724026,157.534,0.0404578,0.961398,0.439569,0.284336,0.14791,0.00712952,0.000144532,0.034039,0.0037318,9.73051e-05,0.0139439,0.000892432,0.0922834,
7.41667,273.33,191.331,191.331,0.000457094,0.913884,0.724026,157.534,0.0404578,0.961398,0.439569,0.284336,0.14791,0.00712952,0.000144532,0.034039,0.0037318,9.73051e-05,0.0139439,0.000892432,0.0922834,
7.5,273.33,191.331,191.331,0.000457094,0.913884,0.724026,157.534,0.0404578,0.961398,0.439569,0.284336,0.14791,0.00712952,0.000144532,0.034039,0.0037318,9.73051e-05,0.0139439,0.000892432,0.0922834,
7.58333,273.33,191.331,191.331,0.000457094,0.913884,0.724026,157.534,0.0404578,0.961398,0.439569,0.284336,0.14791,0.00712952,0.000144532,0.034039,0.0037318,9.73051e-05,0.0139439,0.000892432,0.0922834,
7.66667,273.33,191.331,191.331,0.000457094,0.913884,0.724026,157.534,0.0404578,0.961398,0.439569,0.284336,0.14791,0.00712952,0.000144532,0.034039,0.0037318,9.73051e-05,0.0139439,0.000892432,0.0922834,
7.75,273.33,191.331,191.331,0.000457094,0.913884,0.724026,157.534,0.0404578,0.961398,0.439569,0.284336,0.14791,0.00712952,0.000144532,0.034039,0.0037318,9.73051e-05,0.0139439,0.000892432,0.0922834,
7.83333,273.33,191.331,191.331,0.000457094,0.913884,0.724026,157.534,0.0404578,0.961398,0.439569,0.284336,0.14791,0.00712952,0.000144532,0.034039,0.0037318,9.73051e-05,0.0139439,0.000892432,0.0922834,
7.91667,273.33,191.331,191.331,0.000457094,0.913884,0.724026,157.534,0.0404578,0.961398,0.439569,0.284336,0.14791,0.00712952,0.000144532,0.034039,0.0037318,9.73051e-05,0.0139439,0.000892432,0.0922834,
8,273.33,191.331,191.331,0.000457094,0.913884,0.724026,157.534,0.0404578,0.961398,0.439569,0.284336,0.14791,0.00712952,0.000144532,0.034039,0.0037318,9.73051e-05,0.0139439,0.000892432,0.0922834,
8.08333,300.663,218.664,218.664,0.000522393,1.04444,0.827458,180.039,0.0462375,1.09874,0.502365,0.324956,0.16904,0.00814802,0.000165179,0.0389018,0.00426491,0.000111206,0.0159359,0.00101992,0.105467,
8.16667,300.663,218.664,218.664,0.000522393,1.04444,0.827458,180.039,0.0462375,1.09874,0.502365,0.324956,0.16904,0.00814802,0.000165179,0.0389018,0.00426491,0.000111206,0.0159359,0.00101992,0.105467,
8.25,300.663,218.664,218.664,0.000522393,1.04444,0.827458,180.039,0.0462375,1.09874,0.502365,0.324956,0.16904,0.00814802,0.000165179,0.0389018,0.00426491,0.000111206,0.0159359,0.00101992,0.105467,
8.33333,300.663,218.664,218.664,0.000522393,1.04444,0.827458,180.039,0.0462375,1.09874,0.502365,0.324956,0.16904,0.00814802,0.000165179,0.0389018,0.00426491,0.000111206,0.0159359,0.00101992,0.105467,
8.41667,300.663,218.664,218.664,0.000522393,1.04444,0.827458,180.039,0.0462375,1.09874,0.502365,0.324956,0.16904,0.00814802,0.000165179,0.0389018,0.00426491,0.000111206,0.0159359,0.00101992,0.105467,
8.5,300.663,218.664,218.664,0.000522393,1.04444,0.827458,180.039,0.0462375,1.09874,0.502365,0.324956,0.16904,0.00814802,0.000165179,0.0389018,0.00426491,0.000111206,0.0159359,0.00101992,0.105467,
8.58333,300.663,218.664,218.664,0.000522393,1.04444,0.827458,180.039,0.0462375,1.09874,0.502365,0.324956,0.16904,0.00814802,0.000165179,0.0389018,0.00426491,0.000111206,0.0159359,0.00101992,0.105467,
8.66667,300.663,218.664,218.664,0.000522393,1.04444,0.827458,180.039,0.0462375,1.09874,0.502365,0.324956,0.16904,0.00814802,0.000165179,0.0389018,0.00426491,0.000111206,0.0159359,0.00101992,0.105467,
8.75,300.663,218.664,218.664,0.000522393,1.04444,0.827458,180.039,0.0462375,1.09874,0.502365,0.324956,0.16904,0.00814802,0.000165179,0.0389018,0.00426491,0.000111206,0.0159359,0.00101992,0.105467,
8.83333,300.663,218.664,218.664,0.000522393,1.04444,0.827458,180.039,0.0462375,1.09874,0.502365,0.324956,0.16904,0.00814802,0.000165179,0.0389018,0.00426491,0.000111206,0.0159359,0.00101992,0.105467,
8.91667,300.663,218.664,218.664,0.000522393,1.04444,0.827458,180.039,0.0462375,1.09874,0.502365,0.324956,0.16904,0.00814802,0.000165179,0.0389018,0.00426491,0.000111206,0.0159359,0.00101992,0.105467,
9,300.663,218.664,218.664,0.000522393,1.04444,0.827458,180.039,0.0462375,1.09874,0.502365,0.324956,0.16904,0.00814802,0.000165179,0.0389018,0.00426491,0.000111206,0.0159359,0.00101992,0.105467,
9.08333,327.996,245.997,245.997,0.000587692,1.17499,0.93089,202.544,0.0520171,1.23608,0.56516,0.365575,0.19017,0.00916653,0.000185826,0.0437645,0.00479803,0.000125107,0.0179279,0.00114741,0.11865,
9.16667,327.996,245.997,245.997,0.000587692,1.17499,0.93089,202.544,0.0520171,1.23608,0.56516,0.365575,0.19017,0.00916653,0.000185826,0.0437645,0.00479803,0.000125107,0.0179279,0.00114741,0.11865,
9.25,327.996,245.997,245.997,0.000587692,1.17499,0.93089,202.544,0.0520171,1.23608,0.56516,0.365575,0.19017,0.00916653,0.000185826,0.0437645,0.00479803,0.000125107,0.0179279,0.00114741,0.11865,
9.33333,327.996,245.997,245.997,0.000587692,1.17499,0.93089,202.544,0.0520171,1.23608,0.56516,0.365575,0.19017,0.00916653,0.000185826,0.0437645,0.00479803,0.000125107,0.0179279,0.00114741,0.11865,
9.41667,327.996,245.997,245.997,0.000587692,1.17499,0.93089,202.544,0.0520171,1.23608,0.56516,0.365575,0.19017,0.00916653,0.000185826,0.0437645,0.00479803,0.000125107,0.0179279,0.00114741,0.11865,
9.5,327.996,245.997,245.997,0.000587692,1.17499,0.93089,202.544,0.0520171,1.23608,0.56516,0.365575,0.19017,0.00916653,0.000185826,0.0437645,0.00479803,0.000125107,0.0179279,0.00114741,0.11865,
9.58333,327.996,245.997,245.997,0.000587692,1.17499,0.93089,202.544,0.0520171,1.23608,0.56516,0.365575,0.19017,0.00916653,0.000185826,0.0437645,0.00479803,0.000125107,0.0179279,0.00114741,0.11865,
9.66667,327.996,245.997,245.997,0.000587692,1.17499,0.93089,202.544,0.0520171,1.23608,0.56516,0.365575,0.19017,0.00916653,0.000185826,0.0437645,0.00479803,0.000125107,0.0179279,0.00114741,0.11865,
9.75,327.996,245.997,245.997,0.000587692,1.17499,0.93089,202.544,0.0520171,1.23608,0.56516,0.365575,0.19017,0.00916653,0.000185826,0.0437645,0.00479803,0.000125107,0.0179279,0.00114741,0.11865,
9.83333,327.996,245.997,245.997,0.000587692,1.17499,0.93089,202.544,0.0520171,1.23608,0.56516,0.365575,0.19017,0.00916653,0.000185826,0.0437645,0.00479803,0.000125107,0.0179279,0.00114741,0.11865,
9.91667,327.996,245.997,245.997,0.000587692,1.17499,0.93089,202.544,0.0520171,1.23608,0.56516,0.365575,0.19017,0.00916653,0.000185826,0.0437645,0.00479803,0.000125107,0.0179279,0.00114741,0.11865,
10,327.996,245.997,245.997,0.000587692,1.17499,0.93089,202.544,0.0520171,1.23608,0.56516,0.365575,0.19017,0.00916653,0.000185826,0.0437645,0.00479803,0.000125107,0.0179279,0.00114741,0.11865,
10.0833,437.328,273.33,273.33,0.000652991,1.30555,1.03432,225.049,0.0577968,1.37343,0.627956,0.406195,0.2113,0.010185,0.000206474,0.0486272,0.00533114,0.000139007,0.0199199,0.0012749,0.131833,
10.1667,437.328,273.33,273.33,0.000652991,1.30555,1.03432,225.049,0.0577968,1.37343,0.627956,0.406195,0.2113,0.010185,0.000206474,0.0486272,0.00533114,0.000139007,0.0199199,0.0012749,0.131833,
10.25,437.328,273.33,273.33,0.000652991,1.30555,1.03432,225.049,0.0577968,1.37343,0.627956,0.406195,0.2113,0.010185,0.000206474,0.0486272,0.00533114,0.000139007,0.0199199,0.0012749,0.131833,
10.3333,437.328,273.33,273.33,0.000652991,1.30555,1.03432,225.049,0.0577968,1.37343,0.627956,0.406195,0.2113,0.010185,0.000206474,0.0486272,0.00533114,0.000139007,0.0199199,0.0012749,0.131833,
10.4167,437.328,273.33,273.33,0.000652991,1.30555,1.03432,225.049,0.0577968,1.37343,0.627956,0.406195,0.2113,0.010185,0.000206474,0.0486272,0.00533114,0.000139007,0.0199199,0.0012749,0.131833,
10.5,437.328,273.33,273.33,0.000652991,1.30555,1.03432,225.049,0.0577968,1.37343,0.627956,0.406195,0.2113,0.010185,0.000206474,0.0486272,0.00533114,0.000139007,0.0199199,0.0012749,0.131833,
10.5833,437.328,273.33,273.33,0.000652991,1.30555,1.03432,225.049,0.0577968,1.37343,0.627956,0.406195,0.2113,0.010185,0.000206474,0.0486272,0.00533114,0.000139007,0.0199199,0.0012749,0.131833,
