Time[month],reactor_In[kg],Reactor_Out[kg],
196,5412,5330,
197,5412,5330,
198,5494,5412,
199,5494,5412,
200,5494,5412,
201,5576,5494,
202,5576,5494,
203,5576,5494,
204,5658,5576,
205,5658,5576,
206,5658,5576,
207,5740,5658,
208,5740,5658,
209,5740,5658,
210,5822,5740,
211,5822,5740,
212,5822,5740,
213,5904,5822,
214,5904,5822,
215,5904,5822,
216,5986,5904,
217,5986,5904,
218,5986,5904,
219,6068,5986,
220,6068,5986,
221,6068,5986,
222,6150,6068,
223,6150,6068,
224,6150,6068,
225,6232,6150,
226,6232,6150,
227,6232,6150,
228,6314,6232,
229,6314,6232,
230,6314,6232,
231,6396,6314,
232,6396,6314,
233,6396,6314,
234,6478,6396,
235,6478,6396,
236,6478,6396,
237,6560,6478,
238,6560,6478,
239,6560,6478,
240,6642,6560,
241,6642,6560,
242,6642,6560,
243,6724,6642,
244,6724,6642,
245,6724,6642,
246,6806,6724,
247,6806,6724,
248,6806,6724,
249,6888,6806,
250,6888,6806,
251,6888,6806,
252,6970,6888,
253,6970,6888,
254,6970,6888,
255,7052,6970,
256,7052,6970,
257,7052,6970,
258,7134,7052,
259,7134,7052,
260,7134,7052,
261,7216,7134,
262,7216,7134,
263,7216,7134,
264,7298,7216,
265,7298,7216,
266,7298,7216,
267,7380,7298,
268,7380,7298,
269,7380,7298,
270,7462,7380,
271,7462,7380,
272,7462,7380,
273,7544,7462,
274,7544,7462,
275,7544,7462,
276,7626,7544,
277,7626,7544,
278,7626,7544,
279,7708,7626,
280,7708,7626,
281,7708,7626,
282,7790,7708,
283,7790,7708,
284,7790,7708,
285,7872,7790,
286,7872,7790,
287,7872,7790,
288,7954,7872,
289,7954,7872,
290,7954,7872,
291,8036,7954,
292,8036,7954,
293,8036,7954,
294,8118,8036,
295,8118,8036,
296,8118,8036,
297,8200,8118,
298,8200,8118,
299,8200,8118,
300,8282,8200,
301,8282,8200,
302,8282,8200,
303,8364,8282,
304,8364,8282,
305,8364,8282,
306,8446,8364,
307,8446,8364,
308,8446,8364,
309,8528,8446,
310,8528,8446,
311,8528,8446,
312,8610,8528,
313,8610,8528,
314,8610,8528,
315,8692,8610,
316,8692,8610,
317,8692,8610,
318,8774,8692,
319,8774,8692,
320,8774,8692,
321,8856,8774,
322,8856,8774,
323,8856,8774,
324,8938,8856,
325,8938,8856,
326,8938,8856,
327,9020,8938,
328,9020,8938,
329,9020,8938,
330,9102,9020,
331,9102,9020,
332,9102,9020,
333,9184,9102,
334,9184,9102,
335,9184,9102,
336,9266,9184,
337,9266,9184,
338,9266,9184,
339,9348,9266,
340,9348,9266,
341,9348,9266,
342,9430,9348,
343,9430,9348,
344,9430,9348,
345,9512,9430,
346,9512,9430,
347,9512,9430,
348,9594,9512,
349,9594,9512,
350,9594,9512,
351,9676,9594,
352,9676,9594,
353,9676,9594,
354,9758,9676,
355,9758,9676,
356,9758,9676,
357,9840,9758,
358,9840,9758,
359,9840,9758,
360,9922,9840,
361,9922,9840,
362,9922,9840,
363,10004,9922,
364,10004,9922,
365,10004,9922,
366,10086,10004,
367,10086,10004,
368,10086,10004,
369,10168,10086,
370,10168,10086,
371,10168,10086,
372,10250,10168,
373,10250,10168,
374,10250,10168,
375,10332,10250,
376,10332,10250,
377,10332,10250,
378,10414,10332,
379,10414,10332,
380,10414,10332,
381,10496,10414,
382,10496,10414,
383,10496,10414,
384,10578,10496,
385,10578,10496,
386,10578,10496,
387,10660,10578,
388,10660,10578,
389,10660,10578,
390,10742,10660,
391,10742,10660,
392,10742,10660,
393,10824,10742,
394,10824,10742,
395,10824,10742,
396,10906,10824,
397,10906,10824,
398,10906,10824,
399,10988,10906,
400,10988,10906,
401,10988,10906,
402,11070,10988,
403,11070,10988,
404,11070,10988,
405,11152,11070,
406,11152,11070,
407,11152,11070,
408,11234,11152,
409,11234,11152,
410,11234,11152,
411,11316,11234,
412,11316,11234,
413,11316,11234,
414,11398,11316,
415,11398,11316,
416,11398,11316,
417,11480,11398,
418,11480,11398,
419,11480,11398,
420,11562,11480,
421,11562,11480,
422,11562,11480,
423,11644,11562,
424,11644,11562,
425,11644,11562,
426,11726,11644,
427,11726,11644,
428,11726,11644,
429,11808,11726,
430,11808,11726,
431,11808,11726,
432,11890,11808,
433,11890,11808,
434,11890,11808,
435,11972,11890,
436,11972,11890,
437,11972,11890,
438,12054,11972,
439,12054,11972,
440,12054,11972,
441,12136,12054,
442,12136,12054,
443,12136,12054,
444,12218,12136,
445,12218,12136,
446,12218,12136,
447,12300,12218,
448,12300,12218,
449,12300,12218,
450,12382,12300,
451,12382,12300,
452,12382,12300,
453,12464,12382,
454,12464,12382,
455,12464,12382,
456,12546,12464,
457,12546,12464,
458,12546,12464,
459,12628,12546,
460,12628,12546,
461,12628,12546,
462,12710,12628,
463,12710,12628,
464,12710,12628,
465,12792,12710,
466,12792,12710,
467,12792,12710,
468,12874,12792,
469,12874,12792,
470,12874,12792,
471,12956,12874,
472,12956,12874,
473,12956,12874,
474,13038,12956,
475,13038,12956,
476,13038,12956,
477,13120,13038,
478,13120,13038,
479,13120,13038,
480,13202,13120,
481,13202,13120,
482,13202,13120,
483,13284,13202,
484,13284,13202,
485,13284,13202,
486,13366,13284,
487,13366,13284,
488,13366,13284,
489,13448,13366,
490,13448,13366,
491,13448,13366,
492,13530,13448,
493,13530,13448,
494,13530,13448,
495,13612,13530,
496,13612,13530,
497,13612,13530,
498,13694,13612,
499,13694,13612,
500,13694,13612,
501,13776,13694,
502,13776,13694,
503,13776,13694,
504,13858,13776,
505,13858,13776,
506,13858,13776,
507,13940,13858,
508,13940,13858,
509,13940,13858,
510,14022,13940,
511,14022,13940,
512,14022,13940,
513,14104,14022,
514,14104,14022,
515,14104,14022,
516,14186,14104,
517,14186,14104,
518,14186,14104,
519,14268,14186,
520,14268,14186,
521,14268,14186,
522,14350,14268,
523,14350,14268,
524,14350,14268,
525,14432,14350,
526,14432,14350,
527,14432,14350,
528,14514,14432,
529,14514,14432,
530,14514,14432,
531,14596,14514,
532,14596,14514,
533,14596,14514,
534,14678,14596,
535,14678,14596,
536,14678,14596,
537,14760,14678,
538,14760,14678,
539,14760,14678,
540,14842,14760,
541,14842,14760,
542,14842,14760,
543,14924,14842,
544,14924,14842,
545,14924,14842,
546,15006,14924,
547,15006,14924,
548,15006,14924,
549,15088,15006,
550,15088,15006,
551,15088,15006,
552,15170,15088,
553,15170,15088,
554,15170,15088,
555,15252,15170,
556,15252,15170,
557,15252,15170,
558,15334,15252,
559,15334,15252,
560,15334,15252,
561,15416,15334,
562,15416,15334,
563,15416,15334,
564,15498,15416,
565,15498,15416,
566,15498,15416,
567,15580,15498,
568,15580,15498,
569,15580,15498,
570,15662,15580,
571,15662,15580,
572,15662,15580,
573,15744,15662,
574,15744,15662,
575,15744,15662,
576,15826,15744,
577,15826,15744,
578,15826,15744,
579,15908,15826,
580,15908,15826,
581,15908,15826,
582,15990,15908,
583,15990,15908,
584,15990,15908,
585,16072,15990,
586,16072,15990,
587,16072,15990,
588,16154,16072,
589,16154,16072,
590,16154,16072,
591,16236,16154,
592,16236,16154,
593,16236,16154,
594,16318,16236,
595,16318,16236,
596,16318,16236,
597,16400,16318,
598,16400,16318,
599,16400,16318,
600,16482,16400,
601,16482,16400,
602,16482,16400,
603,16564,16482,
604,16564,16482,
605,16564,16482,
606,16646,16564,
607,16646,16564,
608,16646,16564,
609,16728,16646,
610,16728,16646,
611,16728,16646,
612,16810,16728,
613,16810,16728,
614,16810,16728,
615,16892,16810,
616,16892,16810,
617,16892,16810,
618,16974,16892,
619,16974,16892,
620,16974,16892,
621,17056,16974,
622,17056,16974,
623,17056,16974,
624,17138,17056,
625,17138,17056,
626,17138,17056,
627,17220,17138,
628,17220,17138,
629,17220,17138,
630,17302,17220,
631,17302,17220,
632,17302,17220,
633,17384,17302,
634,17384,17302,
635,17384,17302,
636,17466,17384,
637,17466,17384,
638,17466,17384,
639,17548,17466,
640,17548,17466,
641,17548,17466,
642,17630,17548,
643,17630,17548,
644,17630,17548,
645,17712,17630,
646,17712,17630,
647,17712,17630,
648,17794,17712,
649,17794,17712,
650,17794,17712,
651,17876,17794,
652,17876,17794,
653,17876,17794,
654,17958,17876,
655,17958,17876,
656,17958,17876,
657,18040,17958,
658,18040,17958,
659,18040,17958,
660,18122,18040,
661,18122,18040,
662,18122,18040,
663,18204,18122,
664,18204,18122,
665,18204,18122,
666,18286,18204,
667,18286,18204,
668,18286,18204,
669,18368,18286,
670,18368,18286,
671,18368,18286,
672,18450,18368,
673,18450,18368,
674,18450,18368,
675,18532,18450,
676,18532,18450,
677,18532,18450,
678,18614,18532,
679,18614,18532,
680,18614,18532,
681,18696,18614,
682,18696,18614,
683,18696,18614,
684,18778,18696,
685,18778,18696,
686,18778,18696,
687,18860,18778,
688,18860,18778,
689,18860,18778,
690,18942,18860,
691,18942,18860,
692,18942,18860,
693,19024,18942,
694,19024,18942,
695,19024,18942,
696,19106,19024,
697,19106,19024,
698,19106,19024,
699,19188,19106,
700,19188,19106,
701,19188,19106,
702,19270,19188,
703,19270,19188,
704,19270,19188,
705,19352,19270,
706,19352,19270,
707,19352,19270,
708,19434,19352,
709,19434,19352,
710,19434,19352,
711,19516,19434,
712,19516,19434,
713,19516,19434,
714,19598,19516,
715,19598,19516,
716,19598,19516,
717,19680,19598,
718,19680,19598,
719,19680,19598,
720,19762,19680,
721,19762,19680,
722,19762,19680,
723,19844,19762,
724,19844,19762,
725,19844,19762,
726,19926,19844,
727,19926,19844,
728,19926,19844,
729,20008,19926,
730,20008,19926,
731,20008,19926,
732,20090,20008,
733,20090,20008,
734,20090,20008,
735,20172,20090,
736,20172,20090,
737,20172,20090,
738,20254,20172,
739,20254,20172,
740,20254,20172,
741,20336,20254,
742,20336,20254,
743,20336,20254,
744,20418,20336,
745,20418,20336,
746,20418,20336,
747,20500,20418,
748,20500,20418,
749,20500,20418,
750,20582,20500,
751,20582,20500,
752,20582,20500,
753,20664,20582,
754,20664,20582,
755,20664,20582,
756,20746,20664,
757,20746,20664,
758,20746,20664,
759,20828,20746,
760,20828,20746,
761,20828,20746,
762,20910,20828,
763,20910,20828,
764,20910,20828,
765,20992,20910,
766,20992,20910,
767,20992,20910,
768,21074,20992,
769,21074,20992,
770,21074,20992,
771,21156,21074,
772,21156,21074,
773,21156,21074,
774,21238,21156,
775,21238,21156,
776,21238,21156,
777,21320,21238,
778,21320,21238,
779,21320,21238,
780,21402,21320,
781,21402,21320,
782,21402,21320,
783,21484,21402,
784,21484,21402,
785,21484,21402,
786,21566,21484,
787,21566,21484,
788,21566,21484,
789,21648,21566,
790,21648,21566,
791,21648,21566,
792,21730,21648,
793,21730,21648,
794,21730,21648,
795,21812,21730,
796,21812,21730,
797,21812,21730,
798,21894,21812,
799,21894,21812,
800,21894,21812,
801,21976,21894,
802,21976,21894,
803,21976,21894,
804,22058,21976,
805,22058,21976,
806,22058,21976,
807,22140,22058,
808,22140,22058,
809,22140,22058,
810,22222,22140,
811,22222,22140,
812,22222,22140,
813,22304,22222,
814,22304,22222,
815,22304,22222,
816,22386,22304,
817,22386,22304,
818,22386,22304,
819,22468,22386,
820,22468,22386,
821,22468,22386,
822,22550,22468,
823,22550,22468,
824,22550,22468,
825,22632,22550,
826,22632,22550,
827,22632,22550,
828,22714,22632,
829,22714,22632,
830,22714,22632,
831,22796,22714,
832,22796,22714,
833,22796,22714,
834,22878,22796,
835,22878,22796,
836,22878,22796,
837,22960,22878,
838,22960,22878,
839,22960,22878,
840,23042,22960,
841,23042,22960,
842,23042,22960,
843,23124,23042,
844,23124,23042,
845,23124,23042,
846,23206,23124,
847,23206,23124,
848,23206,23124,
849,23288,23206,
850,23288,23206,
851,23288,23206,
852,23370,23288,
853,23370,23288,
854,23370,23288,
855,23452,23370,
856,23452,23370,
857,23452,23370,
858,23534,23452,
859,23534,23452,
860,23534,23452,
861,23616,23534,
862,23616,23534,
863,23616,23534,
864,23698,23616,
865,23698,23616,
866,23698,23616,
867,23780,23698,
868,23780,23698,
869,23780,23698,
870,23862,23780,
871,23862,23780,
872,23862,23780,
873,23944,23862,
874,23944,23862,
875,23944,23862,
876,24026,23944,
877,24026,23944,
878,24026,23944,
879,24108,24026,
880,24108,24026,
881,24108,24026,
882,24190,24108,
883,24190,24108,
884,24190,24108,
885,24272,24190,
886,24272,24190,
887,24272,24190,
888,24354,24272,
889,24354,24272,
890,24354,24272,
891,24436,24354,
892,24436,24354,
893,24436,24354,
894,24518,24436,
895,24518,24436,
896,24518,24436,
897,24600,24518,
898,24600,24518,
899,24600,24518,
900,24682,24600,
901,24682,24600,
902,24682,24600,
903,24764,24682,
904,24764,24682,
905,24764,24682,
906,24846,24764,
907,24846,24764,
908,24846,24764,
909,24928,24846,
910,24928,24846,
911,24928,24846,
912,25010,24928,
913,25010,24928,
914,25010,24928,
915,25092,25010,
916,25092,25010,
917,25092,25010,
918,25174,25092,
919,25174,25092,
920,25174,25092,
921,25256,25174,
922,25256,25174,
923,25256,25174,
924,25338,25256,
925,25338,25256,
926,25338,25256,
927,25420,25338,
928,25420,25338,
929,25420,25338,
930,25502,25420,
931,25502,25420,
932,25502,25420,
933,25584,25502,
934,25584,25502,
935,25584,25502,
936,25666,25584,
937,25666,25584,
938,25666,25584,
939,25748,25666,
940,25748,25666,
941,25748,25666,
942,25830,25748,
943,25830,25748,
944,25830,25748,
945,25912,25830,
946,25912,25830,
947,25912,25830,
948,25994,25912,
949,25994,25912,
950,25994,25912,
951,26076,25994,
952,26076,25994,
953,26076,25994,
954,26158,26076,
955,26158,26076,
956,26158,26076,
957,26240,26158,
958,26240,26158,
959,26240,26158,
960,26322,26240,
961,26322,26240,
962,26322,26240,
963,26404,26322,
964,26404,26322,
965,26404,26322,
966,26486,26404,
967,26486,26404,
968,26486,26404,
969,26568,26486,
970,26568,26486,
971,26568,26486,
972,26650,26568,
973,26650,26568,
974,26650,26568,
975,26732,26650,
976,26732,26650,
977,26732,26650,
978,26814,26732,
979,26814,26732,
980,26814,26732,
981,26896,26814,
982,26896,26814,
983,26896,26814,
984,26978,26896,
985,26978,26896,
986,26978,26896,
987,27060,26978,
988,27060,26978,
989,27060,26978,
990,27142,27060,
991,27142,27060,
992,27142,27060,
993,27224,27142,
994,27224,27142,
995,27224,27142,
996,27306,27224,
997,27306,27224,
998,27306,27224,
999,27388,27306,
1000,27388,27306,
1001,27388,27306,
1002,27470,27388,
1003,27470,27388,
1004,27470,27388,
1005,27552,27470,
1006,27552,27470,
1007,27552,27470,
1008,27634,27552,
1009,27634,27552,
1010,27634,27552,
1011,27716,27634,
1012,27716,27634,
1013,27716,27634,
1014,27798,27716,
1015,27798,27716,
1016,27798,27716,
1017,27880,27798,
1018,27880,27798,
1019,27880,27798,
1020,27962,27880,
1021,27962,27880,
1022,27962,27880,
1023,28044,27962,
1024,28044,27962,
1025,28044,27962,
1026,28126,28044,
1027,28126,28044,
1028,28126,28044,
1029,28208,28126,
1030,28208,28126,
1031,28208,28126,
1032,28290,28208,
1033,28290,28208,
1034,28290,28208,
1035,28372,28290,
1036,28372,28290,
1037,28372,28290,
1038,28454,28372,
1039,28454,28372,
1040,28454,28372,
1041,28536,28454,
1042,28536,28454,
1043,28536,28454,
1044,28618,28536,
1045,28618,28536,
1046,28618,28536,
1047,28700,28618,
1048,28700,28618,
1049,28700,28618,
1050,28782,28700,
1051,28782,28700,
1052,28782,28700,
1053,28864,28782,
1054,28864,28782,
1055,28864,28782,
1056,28946,28864,
1057,28946,28864,
1058,28946,28864,
1059,29028,28946,
1060,29028,28946,
1061,29028,28946,
1062,29110,29028,
1063,29110,29028,
1064,29110,29028,
1065,29192,29110,
1066,29192,29110,
1067,29192,29110,
1068,29274,29192,
1069,29274,29192,
1070,29274,29192,
1071,29356,29274,
1072,29356,29274,
1073,29356,29274,
1074,29438,29356,
1075,29438,29356,
1076,29438,29356,
1077,29520,29438,
1078,29520,29438,
1079,29520,29438,
1080,29602,29520,
1081,29602,29520,
1082,29602,29520,
1083,29684,29602,
1084,29684,29602,
1085,29684,29602,
1086,29766,29684,
1087,29766,29684,
1088,29766,29684,
1089,29848,29766,
1090,29848,29766,
1091,29848,29766,
1092,29930,29848,
1093,29930,29848,
1094,29930,29848,
1095,30012,29930,
1096,30012,29930,
1097,30012,29930,
1098,30094,30012,
1099,30094,30012,
1100,30094,30012,
1101,30176,30094,
1102,30176,30094,
1103,30176,30094,
1104,30258,30176,
1105,30258,30176,
1106,30258,30176,
1107,30340,30258,
1108,30340,30258,
1109,30340,30258,
1110,30422,30340,
1111,30422,30340,
1112,30422,30340,
1113,30504,30422,
1114,30504,30422,
1115,30504,30422,
1116,30586,30504,
1117,30586,30504,
1118,30586,30504,
1119,30668,30586,
1120,30668,30586,
1121,30668,30586,
1122,30750,30668,
1123,30750,30668,
1124,30750,30668,
1125,30832,30750,
1126,30832,30750,
1127,30832,30750,
1128,30914,30832,
1129,30914,30832,
1130,30914,30832,
1131,30996,30914,
1132,30996,30914,
1133,30996,30914,
1134,31078,30996,
1135,31078,30996,
1136,31078,30996,
1137,31160,31078,
1138,31160,31078,
1139,31160,31078,
1140,31242,31160,
1141,31242,31160,
1142,31242,31160,
1143,31324,31242,
1144,31324,31242,
1145,31324,31242,
1146,31406,31324,
1147,31406,31324,
1148,31406,31324,
1149,31488,31406,
1150,31488,31406,
1151,31488,31406,
1152,31570,31488,
1153,31570,31488,
1154,31570,31488,
1155,31652,31570,
1156,31652,31570,
1157,31652,31570,
1158,31734,31652,
1159,31734,31652,
1160,31734,31652,
1161,31816,31734,
1162,31816,31734,
1163,31816,31734,
1164,31898,31816,
1165,31898,31816,
1166,31898,31816,
1167,31980,31898,
1168,31980,31898,
1169,31980,31898,
1170,32062,31980,
1171,32062,31980,
1172,32062,31980,
1173,32144,32062,
1174,32144,32062,
1175,32144,32062,
1176,32226,32144,
1177,32226,32144,
1178,32226,32144,
1179,32308,32226,
1180,32308,32226,
1181,32308,32226,
1182,32390,32308,
1183,32390,32308,
1184,32390,32308,
1185,32472,32390,
1186,32472,32390,
1187,32472,32390,
1188,32554,32472,
1189,32554,32472,
1190,32554,32472,
1191,32636,32554,
1192,32636,32554,
1193,32636,32554,
1194,32718,32636,
1195,32718,32636,
1196,32718,32636,
1197,32800,32718,
1198,32800,32718,
1199,32800,32718,
1200,32882,32800,


Spent Fuel Inventories,
Nucleus,Q[kg]
92234,0,
92235,161.7,
92236,128.104,
92238,27876.2,
94238,7.14609,
94239,170.129,
94240,77.7898,
94241,50.307,
94242,26.1782,
95241,1.26399,
95242,0,
95243,6.02204,
96242,0.666356,
96243,0.0318626,
96244,2.46353,
96245,0.160627,
93237,16.3451,
